playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,totalGoals,assists,saves
275007,FIF,2654,HAI,Haiti,F,Yassin,Fortuné,1999-01-30,"6' 1""",161.0,19,NULL,Haiti,NULL,NULL,275007,0,0,0
291608,FIF,2654,HAI,Haiti,F,Louicius,Deedson,2001-02-11,"5' 10""",157.0,11,NULL,Haiti,NULL,NULL,291608,0,0,0
301093,FIF,2654,HAI,Haiti,F,Lenny,Joseph,2000-10-12,"6' 0""",152.0,16,NULL,Haiti,NULL,NULL,301093,0,0,0
304212,FIF,2654,HAI,Haiti,F,Josué,Casimir,2001-09-24,"5' 10""",150.0,21,NULL,Haiti,NULL,NULL,304212,0,0,0
307861,FIF,2654,HAI,Haiti,F,Ruben,Providence,2001-07-07,"5' 10""",161.0,15,NULL,Haiti,NULL,NULL,307861,0,0,0
185648,FIF,469,IRN,Iran,G,Hossein,Hosseini,1992-06-30,"6' 2""",183.0,22,NULL,Iran,NULL,NULL,185648,0,0,0
214798,FIF,469,IRN,Iran,G,Alireza,Beiranvand,1992-09-21,"6' 5""",192.0,1,NULL,Iran,NULL,NULL,214798,0,0,15
284219,FIF,469,IRN,Iran,G,Payam,Niazmand,1995-04-06,"6' 4""",203.0,12,NULL,Iran,NULL,NULL,284219,0,0,0
180674,FIF,469,IRN,Iran,D,Shoja,Khalilzadeh,1989-05-14,"6' 0""",163.0,4,NULL,Iran,NULL,NULL,180674,0,0,0
203453,FIF,469,IRN,Iran,D,Ehsan,Hajsafi,1990-02-25,"5' 10""",183.0,3,NULL,Iran,NULL,NULL,203453,0,0,0
218086,FIF,469,IRN,Iran,D,Ramin,Rezaeian,1990-03-21,"6' 0""",163.0,23,NULL,Iran,NULL,NULL,218086,2,1,0
226302,FIF,469,IRN,Iran,D,Milad,Mohammadi,1993-09-29,"5' 10""",152.0,5,NULL,Iran,NULL,NULL,226302,0,0,0
243943,FIF,469,IRN,Iran,D,Hossein,Kanani,1994-03-23,"6' 2""",194.0,13,NULL,Iran,NULL,NULL,243943,0,0,0
302404,FIF,469,IRN,Iran,D,Ali,Nemati,1996-02-08,"6' 0""",170.0,19,NULL,Iran,NULL,NULL,302404,0,0,0
317748,FIF,469,IRN,Iran,D,Saleh,Hardani,1998-12-26,"5' 9""",150.0,2,NULL,Iran,NULL,NULL,317748,0,0,0
339178,FIF,469,IRN,Iran,D,Arya,Yousefi,2002-04-22,"5' 11""",172.0,17,NULL,Iran,NULL,NULL,339178,0,0,0
401990,FIF,469,IRN,Iran,D,Danial,Iri,2003-10-26,"6' 0""",163.0,25,NULL,Iran,NULL,NULL,401990,0,0,0
188055,FIF,469,IRN,Iran,F,Alireza,Jahanbakhsh,1993-08-11,"6' 0""",172.0,7,NULL,Iran,NULL,NULL,188055,0,0,0
194863,FIF,469,IRN,Iran,M,Saeid,Ezatolahi,1996-10-01,"6' 2""",194.0,6,NULL,Iran,NULL,NULL,194863,0,0,0
226301,FIF,469,IRN,Iran,M,Mehdi,Torabi,1994-09-10,"6' 1""",170.0,16,NULL,Iran,NULL,NULL,226301,0,0,0
235519,FIF,469,IRN,Iran,M,Saman,Ghoddos,1993-09-06,"5' 9""",170.0,14,NULL,Iran,NULL,NULL,235519,0,0,0
253376,FIF,469,IRN,Iran,M,Roozbeh,Cheshmi,1993-07-24,"6' 4""",181.0,15,NULL,Iran,NULL,NULL,253376,0,0,0
296999,FIF,469,IRN,Iran,M,Mohammad,Mohebbi,1998-12-20,"6' 2""",183.0,8,NULL,Iran,NULL,NULL,296999,1,0,0
355158,FIF,469,IRN,Iran,M,Mohammad,Ghorbani,2001-10-07,"6' 3""",183.0,21,NULL,Iran,NULL,NULL,355158,0,0,0
372049,FIF,469,IRN,Iran,M,Amirmohammad,Razzaghinia,2006-04-11,"6' 2""",183.0,26,NULL,Iran,NULL,NULL,372049,0,0,0
219611,FIF,469,IRN,Iran,F,Mehdi,Taremi,1992-07-18,"6' 2""",181.0,9,NULL,Iran,NULL,NULL,219611,0,0,0
219617,FIF,469,IRN,Iran,F,Ali,Alipour,1995-11-11,"5' 11""",163.0,11,NULL,Iran,NULL,NULL,219617,0,0,0
256581,FIF,469,IRN,Iran,F,Mehdi,Ghayedi,1998-12-05,"5' 5""",130.0,10,NULL,Iran,NULL,NULL,256581,0,0,0
266729,FIF,469,IRN,Iran,F,Amirhossein,Hosseinzadeh,2000-10-30,"5' 10""",179.0,18,NULL,Iran,NULL,NULL,266729,0,0,0
272489,FIF,469,IRN,Iran,F,Dennis,Dargahi,1997-01-09,"6' 0""",181.0,24,NULL,Iran,NULL,NULL,272489,0,0,0
308077,FIF,469,IRN,Iran,F,Shahriyar,Moghanloo,1994-12-21,"6' 2""",196.0,20,NULL,Iran,NULL,NULL,308077,0,0,0
235231,FIF,4375,IRQ,Iraq,G,Fahad,Talib,1994-10-21,"6' 4""",190.0,1,NULL,Iraq,NULL,NULL,235231,0,0,0
257421,FIF,4375,IRQ,Iraq,G,Jalal,Hassan,1991-05-18,"6' 2""",185.0,12,NULL,Iraq,NULL,NULL,257421,0,0,8
285998,FIF,4375,IRQ,Iraq,G,Ahmed,Basil,1996-08-19,"6' 1""",174.0,22,NULL,Iraq,NULL,NULL,285998,0,0,3
218597,FIF,4375,IRQ,Iraq,D,Frans,Putros,1993-07-14,"5' 11""",172.0,26,NULL,Iraq,NULL,NULL,218597,0,0,0
244675,FIF,4375,IRQ,Iraq,D,Rebin,Sulaka,1992-04-12,"6' 4""",185.0,2,NULL,Iraq,NULL,NULL,244675,0,0,0
244679,FIF,4375,IRQ,Iraq,D,Hussein,Ali,2002-03-01,"6' 0""",163.0,3,NULL,Iraq,NULL,NULL,244679,0,0,0
331621,FIF,4375,IRQ,Iraq,D,Munaf,Younus,1996-11-16,"6' 0""",172.0,6,NULL,Iraq,NULL,NULL,331621,0,0,0
345320,FIF,4375,IRQ,Iraq,D,Merchas,Doski,1999-12-07,"5' 8""",141.0,23,NULL,Iraq,NULL,NULL,345320,0,0,0
369408,FIF,4375,IRQ,Iraq,D,Ahmed,Maknazi,2001-09-24,"5' 11""",161.0,15,NULL,Iraq,NULL,NULL,369408,0,0,0
371649,FIF,4375,IRQ,Iraq,D,Mustafa,Saadoon,2001-05-25,"5' 11""",161.0,25,NULL,Iraq,NULL,NULL,371649,0,0,0
378605,FIF,4375,IRQ,Iraq,D,Akam,Hashim,1998-08-16,"6' 0""",161.0,5,NULL,Iraq,NULL,NULL,378605,0,0,0
378968,FIF,4375,IRQ,Iraq,D,Zaid,Tahseen,2001-01-29,"6' 4""",170.0,4,NULL,Iraq,NULL,NULL,378968,0,0,0
266496,FIF,4375,IRQ,Iraq,M,Ibrahim,Bayesh,2000-05-01,"6' 0""",172.0,8,NULL,Iraq,NULL,NULL,266496,0,0,0
274173,FIF,4375,IRQ,Iraq,M,Kevin,Yakob,2000-10-10,"6' 1""",163.0,19,NULL,Iraq,NULL,NULL,274173,0,0,0
287723,FIF,4375,IRQ,Iraq,M,Aimar,Sher,2002-12-20,"5' 9""",141.0,20,NULL,Iraq,NULL,NULL,287723,0,0,0
311149,FIF,4375,IRQ,Iraq,M,Amir,Al-Ammari,1997-07-27,"6' 0""",157.0,16,NULL,Iraq,NULL,NULL,311149,0,1,0
325549,FIF,4375,IRQ,Iraq,M,Zidane,Iqbal,2003-04-27,"5' 11""",157.0,14,NULL,Iraq,NULL,NULL,325549,0,0,0
326032,FIF,4375,IRQ,Iraq,M,Marko,Farji,2004-03-16,"6' 0""",172.0,21,NULL,Iraq,NULL,NULL,326032,0,0,0
384274,FIF,4375,IRQ,Iraq,M,Zaid,Ismael,2002-01-03,"6' 1""",161.0,24,NULL,Iraq,NULL,NULL,384274,0,0,0
244677,FIF,4375,IRQ,Iraq,F,Aymen,Hussein,1996-03-22,"6' 2""",183.0,18,NULL,Iraq,NULL,NULL,244677,1,0,0
269478,FIF,4375,IRQ,Iraq,F,Mohanad,Ali,2000-06-20,"6' 0""",168.0,10,NULL,Iraq,NULL,NULL,269478,0,0,0
274166,FIF,4375,IRQ,Iraq,F,Hashim,Ali,2000-08-17,"5' 5""",119.0,13,NULL,Qatar,NULL,NULL,274166,0,0,0
307750,FIF,4375,IRQ,Iraq,F,Ali,Jasim,2004-01-20,"5' 10""",161.0,17,NULL,Iraq,NULL,NULL,307750,0,0,0
313976,FIF,4375,IRQ,Iraq,F,Ahmed,Qasim,2003-07-12,"6' 0""",161.0,11,NULL,Iraq,NULL,NULL,313976,0,0,0
321221,FIF,4375,IRQ,Iraq,F,Youssef,Amyn,2003-08-21,"5' 8""",150.0,7,NULL,Iraq,NULL,NULL,321221,0,0,0
330579,FIF,4375,IRQ,Iraq,F,Ali,Al-Hamadi,2002-03-01,"6' 2""",179.0,9,NULL,Iraq,NULL,NULL,330579,0,0,0
231282,FIF,4789,CIV,Ivory Coast,G,Alban,Lafont,1999-01-23,"6' 5""",185.0,23,NULL,Ivory Coast,NULL,NULL,231282,0,0,0
261595,FIF,4789,CIV,Ivory Coast,G,Yahia,Fofana,2000-08-21,"6' 4""",194.0,1,NULL,Ivory Coast,NULL,NULL,261595,0,0,9
323997,FIF,4789,CIV,Ivory Coast,G,Mohamed,Koné,2002-03-07,"6' 1""",172.0,16,NULL,Ivory Coast,NULL,NULL,323997,0,0,0
242593,FIF,4789,CIV,Ivory Coast,D,Evan,Ndicka,1999-08-20,"6' 4""",185.0,21,NULL,Ivory Coast,NULL,NULL,242593,0,0,0
249072,FIF,4789,CIV,Ivory Coast,D,Christopher,Operi,1997-04-29,"6' 0""",174.0,13,NULL,Ivory Coast,NULL,NULL,249072,0,0,0
250888,FIF,4789,CIV,Ivory Coast,D,Ghislain,Konan,1995-12-27,"5' 9""",172.0,3,NULL,Ivory Coast,NULL,NULL,250888,0,0,0
284822,FIF,4789,CIV,Ivory Coast,D,Odilon,Kossounou,2001-01-04,"6' 3""",183.0,7,NULL,Ivory Coast,NULL,NULL,284822,0,0,0
286569,FIF,4789,CIV,Ivory Coast,D,Wilfried,Singo,2000-12-25,"6' 3""",174.0,5,NULL,Ivory Coast,NULL,NULL,286569,0,1,0
308449,FIF,4789,CIV,Ivory Coast,D,Emmanuel,Agbadou,1997-06-17,"6' 4""",185.0,20,NULL,Ivory Coast,NULL,NULL,308449,0,0,0
343964,FIF,4789,CIV,Ivory Coast,D,Ousmane,Diomande,2003-12-04,"6' 3""",205.0,2,NULL,Ivory Coast,NULL,NULL,343964,0,0,0
346636,FIF,4789,CIV,Ivory Coast,D,Guela,Doué,2002-10-17,"6' 2""",192.0,17,NULL,Ivory Coast,NULL,NULL,346636,0,0,0
184118,FIF,4789,CIV,Ivory Coast,M,Seko,Fofana,1995-05-07,"6' 1""",183.0,6,NULL,Ivory Coast,NULL,NULL,184118,0,0,0
193539,FIF,4789,CIV,Ivory Coast,M,Jean Michaël,Seri,1991-07-19,"5' 7""",161.0,4,NULL,Ivory Coast,NULL,NULL,193539,0,0,0
194711,FIF,4789,CIV,Ivory Coast,M,Franck,Kessié,1996-12-19,"6' 0""",196.0,8,NULL,Ivory Coast,NULL,NULL,194711,1,0,0
213718,FIF,4789,CIV,Ivory Coast,M,Ibrahim,Sangaré,1997-12-02,"6' 3""",170.0,18,NULL,Ivory Coast,NULL,NULL,213718,0,1,0
257055,FIF,4789,CIV,Ivory Coast,M,Parfait,Guiagon,2001-02-22,"5' 7""",152.0,25,NULL,Ivory Coast,NULL,NULL,257055,0,0,0
386989,FIF,4789,CIV,Ivory Coast,M,Christ,Inao Oulaï,2006-04-06,"5' 8""",150.0,26,NULL,Ivory Coast,NULL,NULL,386989,0,0,0
210397,FIF,4789,CIV,Ivory Coast,F,Nicolas,Pépé,1995-05-29,"6' 0""",163.0,19,NULL,Ivory Coast,NULL,NULL,210397,2,1,0
288924,FIF,4789,CIV,Ivory Coast,F,Evann,Guessand,2001-07-01,"6' 2""",181.0,22,NULL,Ivory Coast,NULL,NULL,288924,0,0,0
291630,FIF,4789,CIV,Ivory Coast,F,Amad,Diallo,2002-07-11,"5' 8""",159.0,15,NULL,Ivory Coast,NULL,NULL,291630,2,0,0
309185,FIF,4789,CIV,Ivory Coast,F,Ange-Yoan,Bonny,2003-10-25,"6' 2""",183.0,9,NULL,Ivory Coast,NULL,NULL,309185,0,0,0
311118,FIF,4789,CIV,Ivory Coast,F,Elye,Wahi,2003-01-02,"6' 0""",161.0,12,NULL,Ivory Coast,NULL,NULL,311118,0,0,0
317404,FIF,4789,CIV,Ivory Coast,F,Simon,Adingra,2002-01-01,"5' 9""",150.0,10,NULL,Ivory Coast,NULL,NULL,317404,0,0,0
329483,FIF,4789,CIV,Ivory Coast,F,Oumar,Diakité,2003-12-20,"6' 1""",170.0,14,NULL,Ivory Coast,NULL,NULL,329483,0,0,0
359108,FIF,4789,CIV,Ivory Coast,F,Bazoumana,Touré,2006-03-02,"5' 10""",152.0,24,NULL,Ivory Coast,NULL,NULL,359108,0,0,0
402479,FIF,4789,CIV,Ivory Coast,F,Yan,Diomande,2006-11-14,"5' 11""",168.0,11,NULL,Ivory Coast,NULL,NULL,402479,0,1,0
255723,FIF,627,JPN,Japan,G,Keisuke,Osako,1999-07-28,"6' 2""",192.0,12,NULL,Japan,NULL,NULL,255723,0,0,0
265958,FIF,627,JPN,Japan,G,Zion,Suzuki,2002-08-21,"6' 3""",218.0,1,NULL,Japan,NULL,NULL,265958,0,0,12
312924,FIF,627,JPN,Japan,G,Tomoki,Hayakawa,1999-03-03,"6' 2""",179.0,23,NULL,Japan,NULL,NULL,312924,0,0,0
97111,FIF,627,JPN,Japan,D,Hiroki,Ito,1999-05-12,"6' 2""",183.0,21,NULL,Japan,NULL,NULL,97111,0,0,0
119082,FIF,627,JPN,Japan,D,Yuto,Nagatomo,1986-09-12,"5' 7""",150.0,5,NULL,Japan,NULL,NULL,119082,0,0,0
202728,FIF,627,JPN,Japan,D,Shogo,Taniguchi,1991-07-15,"6' 1""",163.0,3,NULL,Japan,NULL,NULL,202728,0,0,0
238004,FIF,627,JPN,Japan,D,Takehiro,Tomiyasu,1998-11-05,"6' 2""",183.0,22,NULL,Japan,NULL,NULL,238004,0,0,0
238033,FIF,627,JPN,Japan,D,Kou,Itakura,1997-01-27,"6' 2""",174.0,4,NULL,Japan,NULL,NULL,238033,0,1,0
258270,FIF,627,JPN,Japan,D,Ayumu,Seko,2000-06-07,"6' 1""",179.0,20,NULL,Japan,NULL,NULL,258270,0,0,0
265965,FIF,627,JPN,Japan,D,Yukinari,Sugawara,2000-06-28,"5' 10""",157.0,2,NULL,Japan,NULL,NULL,265965,0,0,0
276279,FIF,627,JPN,Japan,D,Tsuyoshi,Watanabe,1997-02-05,"6' 0""",168.0,16,NULL,Japan,NULL,NULL,276279,0,0,0
333663,FIF,627,JPN,Japan,D,Junnosuke,Suzuki,2003-07-12,"5' 11""",157.0,25,NULL,Japan,NULL,NULL,333663,0,0,0
152479,FIF,627,JPN,Japan,M,Wataru,Endo,1993-02-09,"5' 10""",170.0,6,NULL,Japan,NULL,NULL,152479,NULL,NULL,NULL
219362,FIF,627,JPN,Japan,M,Daichi,Kamada,1996-08-05,"5' 11""",159.0,15,NULL,Japan,NULL,NULL,219362,2,0,0
219627,FIF,627,JPN,Japan,M,Ritsu,Doan,1998-06-16,"5' 8""",152.0,10,NULL,Japan,NULL,NULL,219627,0,1,0
253173,FIF,627,JPN,Japan,M,Ao,Tanaka,1998-09-10,"5' 11""",163.0,7,NULL,Japan,NULL,NULL,253173,0,0,0
303031,FIF,627,JPN,Japan,M,Yuito,Suzuki,2001-10-25,"5' 9""",157.0,17,NULL,Japan,NULL,NULL,303031,0,0,0
357030,FIF,627,JPN,Japan,M,Kaishu,Sano,2000-12-30,"5' 9""",148.0,24,NULL,Japan,NULL,NULL,357030,1,1,0
219350,FIF,627,JPN,Japan,F,Junya,Ito,1993-03-09,"5' 10""",150.0,14,NULL,Japan,NULL,NULL,219350,1,0,0
238016,FIF,627,JPN,Japan,F,Koki,Ogawa,1997-08-08,"6' 1""",172.0,19,NULL,Japan,NULL,NULL,238016,0,1,0
256587,FIF,627,JPN,Japan,F,Takefusa,Kubo,2001-06-04,"5' 8""",148.0,8,NULL,Japan,NULL,NULL,256587,0,1,0
265953,FIF,627,JPN,Japan,F,Keito,Nakamura,2000-07-28,"5' 11""",161.0,13,NULL,Japan,NULL,NULL,265953,1,1,0
274277,FIF,627,JPN,Japan,F,Ayase,Ueda,1998-08-28,"6' 0""",168.0,18,NULL,Japan,NULL,NULL,274277,2,1,0
286347,FIF,627,JPN,Japan,F,Daizen,Maeda,1997-10-20,"5' 8""",148.0,11,NULL,Japan,NULL,NULL,286347,1,0,0
346208,FIF,627,JPN,Japan,F,Keisuke,Goto,2005-06-03,"6' 3""",152.0,9,NULL,Japan,NULL,NULL,346208,0,0,0
362959,FIF,627,JPN,Japan,F,Kento,Shiogai,2005-03-26,"5' 11""",170.0,26,NULL,Japan,NULL,NULL,362959,0,0,0
235212,FIF,2917,JOR,Jordan,G,Yazeed,Abulaila,1993-01-08,"6' 2""",192.0,1,NULL,Jordan,NULL,NULL,235212,0,0,8
293352,FIF,2917,JOR,Jordan,G,Abdallah,Al-Fakhouri,2000-01-22,"6' 3""",174.0,22,NULL,Jordan,NULL,NULL,293352,0,0,0
321516,FIF,2917,JOR,Jordan,G,Nour,Bani Ateyah,1993-01-25,"5' 10""",168.0,12,NULL,Jordan,NULL,NULL,321516,0,0,0
229021,FIF,2917,JOR,Jordan,D,Ehsan,Haddad,1994-02-05,"5' 9""",172.0,23,NULL,Jordan,NULL,NULL,229021,0,1,0
274269,FIF,2917,JOR,Jordan,D,Yazan,Al-Arab,1996-01-31,"6' 1""",192.0,5,NULL,Jordan,NULL,NULL,274269,0,0,0
286761,FIF,2917,JOR,Jordan,D,Mohammad,Abualnadi,2001-02-08,"6' 1""",174.0,16,NULL,Jordan,NULL,NULL,286761,0,0,0
289005,FIF,2917,JOR,Jordan,D,Saleem,Obaid,1992-01-17,"6' 2""",181.0,17,NULL,Jordan,NULL,NULL,289005,0,0,0
317819,FIF,2917,JOR,Jordan,D,Abdallah,Nasib,1994-02-25,"6' 0""",172.0,3,NULL,Jordan,NULL,NULL,317819,0,0,0
317847,FIF,2917,JOR,Jordan,D,Mohannad,Abu Taha,2003-02-02,"5' 8""",168.0,20,NULL,Jordan,NULL,NULL,317847,0,0,0
321484,FIF,2917,JOR,Jordan,D,Mohammad,Abu Hasheesh,1995-05-09,"5' 10""",161.0,2,NULL,Jordan,NULL,NULL,321484,0,0,0
321503,FIF,2917,JOR,Jordan,D,Husam,Abu Dahab,2000-05-13,"6' 1""",179.0,4,NULL,Jordan,NULL,NULL,321503,0,0,0
374200,FIF,2917,JOR,Jordan,D,Saed,Al-Rosan,1997-02-01,"6' 1""",183.0,19,NULL,Jordan,NULL,NULL,374200,0,0,0
418839,FIF,2917,JOR,Jordan,D,Mohammad,Abughoush,2005-07-13,"6' 0""",161.0,18,NULL,Jordan,NULL,NULL,418839,0,0,0
422263,FIF,2917,JOR,Jordan,D,Anas,Badawi,1997-09-13,"5' 9""",152.0,26,NULL,Jordan,NULL,NULL,422263,0,0,0
244036,FIF,2917,JOR,Jordan,M,Rajaei,Ayed,1993-07-25,"5' 9""",152.0,14,NULL,Jordan,NULL,NULL,244036,0,0,0
295462,FIF,2917,JOR,Jordan,M,Noor,Al-Rawabdeh,1997-02-24,"6' 0""",163.0,8,NULL,Jordan,NULL,NULL,295462,0,1,0
320910,FIF,2917,JOR,Jordan,M,Ibrahim,Sadeh,2000-04-27,"5' 9""",152.0,15,NULL,Jordan,NULL,NULL,320910,0,0,0
321486,FIF,2917,JOR,Jordan,M,Mohammad,Al-Daoud,1992-04-12,"6' 1""",179.0,25,NULL,Jordan,NULL,NULL,321486,0,0,0
321515,FIF,2917,JOR,Jordan,M,Nizar,Al-Rashdan,1999-03-23,"6' 0""",161.0,21,NULL,Jordan,NULL,NULL,321515,1,0,0
369409,FIF,2917,JOR,Jordan,M,Amer,Jamous,2002-07-03,"5' 10""",168.0,6,NULL,Jordan,NULL,NULL,369409,0,0,0
229023,FIF,2917,JOR,Jordan,F,Mahmoud,Al-Mardi,1993-10-06,"5' 8""",159.0,13,NULL,Jordan,NULL,NULL,229023,0,0,0
257489,FIF,2917,JOR,Jordan,F,Mousa,Al-Tamari,1997-06-10,"5' 10""",152.0,10,NULL,Jordan,NULL,NULL,257489,1,1,0
289004,FIF,2917,JOR,Jordan,F,Mohammed,Abu Zraiq,1997-12-30,"5' 7""",152.0,7,NULL,Jordan,NULL,NULL,289004,0,0,0
320908,FIF,2917,JOR,Jordan,F,Ali,Olwan,2000-03-26,"6' 0""",179.0,9,NULL,Jordan,NULL,NULL,320908,1,0,0
392204,FIF,2917,JOR,Jordan,F,Odeh,Fakhoury,2005-11-22,"5' 11""",150.0,11,NULL,Jordan,NULL,NULL,392204,0,0,0
400062,FIF,2917,JOR,Jordan,F,Ali,Azaizeh,2004-04-13,"5' 10""",170.0,24,NULL,Jordan,NULL,NULL,400062,0,0,0
137038,FIF,203,MEX,Mexico,G,Guillermo,Ochoa,1985-07-13,"6' 3""",185.0,13,NULL,Mexico,NULL,NULL,137038,0,0,0
236368,FIF,203,MEX,Mexico,G,Carlos,Acevedo,1996-04-19,"6' 0""",161.0,12,NULL,Mexico,NULL,NULL,236368,0,0,0
290899,FIF,203,MEX,Mexico,G,Raúl,Rangel,2000-02-25,"6' 3""",192.0,1,NULL,Mexico,NULL,NULL,290899,0,0,8
132098,FIF,203,MEX,Mexico,D,Jesús,Gallardo,1994-08-15,"5' 10""",172.0,23,NULL,Mexico,NULL,NULL,132098,0,0,0
178746,FIF,203,MEX,Mexico,D,Jorge,Sánchez,1997-12-10,"5' 9""",150.0,2,NULL,Mexico,NULL,NULL,178746,0,1,0
224323,FIF,203,MEX,Mexico,D,César,Montes,1997-02-24,"6' 5""",194.0,3,NULL,Mexico,NULL,NULL,224323,0,0,0
259975,FIF,203,MEX,Mexico,D,Johan,Vásquez,1998-10-22,"6' 0""",172.0,5,NULL,Mexico,NULL,NULL,259975,0,0,0
290414,FIF,203,MEX,Mexico,D,Israel,Reyes,2000-05-23,"5' 10""",161.0,15,NULL,Mexico,NULL,NULL,290414,0,0,0
379193,FIF,203,MEX,Mexico,D,Mateo,Chávez,2004-05-12,"5' 10""",161.0,20,NULL,Mexico,NULL,NULL,379193,1,0,0
104497,FIF,203,MEX,Mexico,M,Luis,Chávez,1996-01-15,"5' 10""",161.0,24,NULL,Mexico,NULL,NULL,104497,0,0,0
207011,FIF,203,MEX,Mexico,M,Orbelín,Pineda,1996-03-24,"5' 7""",141.0,17,NULL,Mexico,NULL,NULL,207011,0,0,0
241627,FIF,203,MEX,Mexico,M,Edson,Álvarez,1997-10-24,"6' 3""",168.0,4,NULL,Mexico,NULL,NULL,241627,0,0,0
242614,FIF,203,MEX,Mexico,M,Luis,Romo,1995-06-05,"6' 0""",172.0,7,NULL,Mexico,NULL,NULL,242614,1,1,0
265969,FIF,203,MEX,Mexico,M,César,Huerta,2000-12-03,"5' 7""",132.0,21,NULL,Mexico,NULL,NULL,265969,0,0,0
276942,FIF,203,MEX,Mexico,M,Érik,Lira,2000-05-08,"5' 8""",152.0,6,NULL,Mexico,NULL,NULL,276942,0,1,0
283827,FIF,203,MEX,Mexico,M,Álvaro,Fidalgo,1997-04-09,"5' 9""",150.0,8,NULL,Mexico,NULL,NULL,283827,1,0,0
303577,FIF,203,MEX,Mexico,D,Brian,Gutiérrez,2007-01-21,"6' 1""",181.0,26,NULL,Argentina,NULL,NULL,303577,0,0,0
318554,FIF,203,MEX,Mexico,M,Obed,Vargas,2005-08-05,"5' 9""",150.0,18,NULL,Mexico,NULL,NULL,318554,0,0,0
389575,FIF,203,MEX,Mexico,M,Gilberto,Mora,2008-10-14,"5' 6""",137.0,19,NULL,Mexico,NULL,NULL,389575,0,0,0
167060,FIF,203,MEX,Mexico,F,Raúl,Jiménez,1991-05-05,"6' 2""",168.0,9,NULL,Mexico,Hidalgo,NULL,167060,3,0,0
193566,FIF,203,MEX,Mexico,F,Guillermo,Martínez,1995-03-15,"6' 3""",201.0,22,NULL,Mexico,NULL,NULL,193566,0,0,0
194308,FIF,203,MEX,Mexico,F,Roberto,Alvarado,1998-09-07,"5' 9""",152.0,25,NULL,Mexico,NULL,NULL,194308,0,3,0
229487,FIF,203,MEX,Mexico,F,Alexis,Vega,1997-11-25,"5' 9""",168.0,10,NULL,Mexico,NULL,NULL,229487,0,0,0
233075,FIF,203,MEX,Mexico,F,Julián,Quiñones,1997-03-24,"5' 11""",172.0,16,NULL,Mexico,NULL,NULL,233075,4,1,0
260775,FIF,203,MEX,Mexico,F,Santiago,Gimenez,2001-04-18,"6' 1""",172.0,11,NULL,Mexico,NULL,NULL,260775,0,0,0
376110,FIF,203,MEX,Mexico,F,Armando,González,2003-04-20,"5' 10""",148.0,14,NULL,Mexico,NULL,NULL,376110,0,0,0
175149,FIF,2869,MAR,Morocco,G,Yassine,Bounou,1991-04-05,"6' 4""",170.0,1,NULL,Saudi Arabia,Montreal,NULL,175149,0,0,15
195240,FIF,2869,MAR,Morocco,G,Ahmed Reda,Tagnaouti,1996-04-05,"6' 4""",183.0,22,NULL,Morocco,NULL,NULL,195240,0,0,0
206232,FIF,2869,MAR,Morocco,G,Munir,El Kajoui,1989-05-10,"6' 3""",172.0,12,NULL,Morocco,NULL,NULL,206232,0,0,0
230963,FIF,2869,MAR,Morocco,D,Issa,Diop,1997-01-09,"6' 4""",192.0,14,NULL,Morocco,NULL,NULL,230963,1,0,0
239350,FIF,2869,MAR,Morocco,D,Noussair,Mazraoui,1997-11-14,"6' 0""",172.0,3,NULL,Morocco,NULL,NULL,239350,0,0,0
240233,FIF,2869,MAR,Morocco,D,Achraf,Hakimi,1998-11-04,"5' 11""",172.0,2,NULL,Morocco,NULL,NULL,240233,1,2,0
245243,FIF,2869,MAR,Morocco,D,Nayef,Aguerd,1996-03-30,"6' 3""",174.0,5,NULL,Morocco,NULL,NULL,245243,NULL,NULL,NULL
297296,FIF,2869,MAR,Morocco,D,Anass,Salah-Eddine,2002-01-18,"5' 11""",146.0,26,NULL,Morocco,NULL,NULL,297296,0,0,0
307870,FIF,2869,MAR,Morocco,D,Chadi,Riad,2003-06-17,"6' 1""",172.0,18,NULL,Morocco,NULL,NULL,307870,0,1,0
325024,FIF,2869,MAR,Morocco,D,Zakaria,El Ouahdi,2001-12-31,"5' 7""",150.0,13,NULL,Morocco,NULL,NULL,325024,0,0,0
328300,FIF,2869,MAR,Morocco,D,Redouane,Halhal,2003-03-05,"6' 2""",181.0,25,NULL,Morocco,NULL,NULL,328300,0,0,0
393692,FIF,2869,MAR,Morocco,D,Youssef,Belammari,1998-09-20,"5' 9""",152.0,19,NULL,Morocco,NULL,NULL,393692,0,0,0
195226,FIF,2869,MAR,Morocco,M,Sofyan,Amrabat,1996-08-21,"6' 1""",170.0,4,NULL,Morocco,NULL,NULL,195226,0,0,0
246532,FIF,2869,MAR,Morocco,M,Brahim,Díaz,1999-08-03,"5' 7""",150.0,10,NULL,Morocco,NULL,NULL,246532,0,4,0
291552,FIF,2869,MAR,Morocco,M,Azzedine,Ounahi,2000-04-19,"6' 0""",141.0,8,NULL,Morocco,NULL,NULL,291552,2,0,0
304572,FIF,2869,MAR,Morocco,M,Ismael,Saibari,2001-01-28,"6' 1""",179.0,11,NULL,Morocco,NULL,NULL,304572,3,0,0
323807,FIF,2869,MAR,Morocco,M,Neil,El Aynaoui,2001-07-02,"6' 1""",174.0,24,NULL,Morocco,NULL,NULL,323807,0,0,0
