playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,bats,throws,battingAverage,homeRuns,ERA
4977664,MLB,9,MIN,Twins,2B,Luke,Keaschall,2002-08-15,"6' 0""",190.0,15,San Francisco,United States,"Watsonville, CA",2025,4977664,R,R,NULL,NULL,NULL
4629081,MLB,9,MIN,Twins,SS,Brooks,Lee,2001-02-14,"6' 0""",205.0,22,Cal Poly,United States,"San Luis Obispo, CA",2024,4629081,B,R,NULL,NULL,NULL
40635,MLB,9,MIN,Twins,3B,Royce,Lewis,1999-06-05,"6' 0""",200.0,23,NULL,United States,"Aliso Viejo, CA",2022,40635,R,R,NULL,NULL,NULL
42701,MLB,9,MIN,Twins,CF,Ryan,Kreidler,1997-11-12,"6' 3""",208.0,5,NULL,United States,"Davis, CA",2022,42701,R,R,NULL,NULL,NULL
41205,MLB,9,MIN,Twins,LF,Trevor,Larnach,1997-02-26,"6' 3""",223.0,9,NULL,United States,"Walnut Creek, CA",2021,41205,L,R,NULL,NULL,NULL
4297998,MLB,9,MIN,Twins,RF,Austin,Martin,1999-03-23,"5' 10""",185.0,16,Vanderbilt,United States,"DeLand, FL",2024,4297998,R,R,NULL,NULL,NULL
4424368,MLB,9,MIN,Twins,LF,Alan,Roden,1999-12-22,"5' 11""",215.0,18,Creighton,United States,"Middleton, WI",2025,4424368,L,R,NULL,NULL,NULL
32517,MLB,9,MIN,Twins,DH,Josh,Bell,1992-08-14,"6' 3""",261.0,56,NULL,United States,"Irving, TX",2016,32517,B,R,NULL,NULL,NULL
4916509,MLB,21,NYM,Mets,RP,Huascar,Brazoban,1989-10-15,"6' 3""",155.0,43,NULL,Dominican Republic,Villa Mella,2022,4916509,R,R,NULL,NULL,NULL
4204524,MLB,21,NYM,Mets,RP,Xzavion,Curry,1998-07-27,"6' 0""",195.0,53,Georgia Tech,United States,"Orangeburg, SC",2022,4204524,R,R,NULL,NULL,NULL
33244,MLB,21,NYM,Mets,RP,Sean,Manaea,1992-02-01,"6' 5""",245.0,59,Indiana State,United States,"Valparaiso, IN",2016,33244,R,L,NULL,NULL,NULL
4433874,MLB,21,NYM,Mets,SP,Nolan,McLean,2001-07-24,"6' 2""",214.0,26,Oklahoma State,United States,"Willow Spring, NC",2025,4433874,R,R,NULL,NULL,NULL
36133,MLB,21,NYM,Mets,RP,A.J.,Minter,1993-09-02,"6' 0""",215.0,33,Texas A&M,United States,"Tyler, TX",2017,36133,L,L,NULL,NULL,NULL
39825,MLB,21,NYM,Mets,SP,Freddy,Peralta,1996-06-04,"6' 0""",198.0,51,NULL,Dominican Republic,Moca,2018,39825,R,R,NULL,NULL,NULL
36089,MLB,21,NYM,Mets,RP,Cionel,Perez,1996-04-21,"6' 0""",175.0,52,NULL,Cuba,Matanzas,2018,36089,R,L,NULL,NULL,NULL
32005,MLB,21,NYM,Mets,RP,Brooks,Raley,1988-06-29,"6' 3""",200.0,25,Texas A&M,United States,"San Antonio, TX",2012,32005,L,L,NULL,NULL,NULL
4414215,MLB,21,NYM,Mets,SP,Christian,Scott,1999-06-15,"6' 4""",215.0,45,Florida,United States,"Coconut Creek, FL",2024,4414215,R,R,NULL,NULL,NULL
4142421,MLB,21,NYM,Mets,SP,Kodai,Senga,1993-01-30,"6' 1""",202.0,34,NULL,Japan,Aichi,2023,4142421,L,R,NULL,NULL,NULL
5129576,MLB,21,NYM,Mets,SP,Zach,Thornton,2002-01-17,"6' 3""",170.0,49,Grand Canyon,United States,"Winona, MN",2026,5129576,L,L,NULL,NULL,NULL
33770,MLB,21,NYM,Mets,RP,Luke,Weaver,1993-08-21,"6' 2""",180.0,30,Florida State,United States,"DeLand, FL",2016,33770,R,R,NULL,NULL,NULL
33224,MLB,21,NYM,Mets,RP,Devin,Williams,1994-09-21,"6' 2""",193.0,38,NULL,United States,"St. Louis, MO",2019,33224,R,R,NULL,NULL,NULL
41253,MLB,21,NYM,Mets,C,Francisco,Alvarez,2001-11-19,"5' 10""",233.0,4,NULL,Venezuela,Guatire,2022,41253,R,R,NULL,NULL,NULL
33805,MLB,21,NYM,Mets,C,Luis,Torrens,1996-05-02,"5' 11""",217.0,13,NULL,Venezuela,Valencia,2017,33805,R,R,NULL,NULL,NULL
42414,MLB,21,NYM,Mets,3B,Brett,Baty,1999-11-13,"6' 3""",210.0,7,NULL,United States,"Austin, TX",2022,42414,L,R,NULL,NULL,NULL
38904,MLB,21,NYM,Mets,SS,Bo,Bichette,1998-03-05,"5' 11""",190.0,19,NULL,United States,"Orlando, FL",2019,38904,R,R,NULL,NULL,NULL
32129,MLB,21,NYM,Mets,SS,Francisco,Lindor,1993-11-14,"5' 10""",190.0,12,NULL,Puerto Rico,Caguas,2015,32129,B,R,NULL,NULL,NULL
36953,MLB,21,NYM,Mets,SS,Zack,Short,1995-05-29,"5' 10""",180.0,40,Sacred Heart,United States,"Kingston, NY",2021,36953,R,R,NULL,NULL,NULL
4987650,MLB,21,NYM,Mets,1B,Eric,Wagaman,1997-08-14,"6' 4""",210.0,39,NULL,United States,"Mission Viejo, CA",2024,4987650,R,R,NULL,NULL,NULL
41575,MLB,21,NYM,Mets,1B,Jared,Young,1995-07-09,"6' 2""",200.0,29,Old Dominion,Canada,"Prince George, BC",2022,41575,L,R,NULL,NULL,NULL
4925604,MLB,21,NYM,Mets,RF,Carson,Benge,2003-01-20,"6' 1""",184.0,3,Oklahoma State,United States,"Oklahoma City, OK",2026,4925604,L,R,NULL,NULL,NULL
5208019,MLB,21,NYM,Mets,CF,A.J.,Ewing,2004-08-10,"5' 10""",160.0,9,NULL,United States,"Kettering, OH",2026,5208019,L,R,NULL,NULL,NULL
36969,MLB,21,NYM,Mets,LF,Juan,Soto,1998-10-25,"6' 1""",224.0,22,NULL,Dominican Republic,Santo Domingo,2018,36969,L,L,NULL,NULL,NULL
32783,MLB,21,NYM,Mets,CF,Tyrone,Taylor,1994-01-22,"6' 0""",218.0,28,NULL,United States,"Torrance, CA",2019,32783,R,R,NULL,NULL,NULL
32525,MLB,21,NYM,Mets,DH,Jorge,Polanco,1993-07-05,"6' 0""",208.0,11,NULL,Dominican Republic,San Pedro de Macoris,2014,32525,B,R,NULL,NULL,NULL
38303,MLB,10,NYY,Yankees,RP,David,Bednar,1994-10-10,"6' 1""",250.0,53,Lafayette,United States,"Pittsburgh, PA",2019,38303,L,R,NULL,NULL,NULL
3459223,MLB,10,NYY,Yankees,RP,Jake,Bird,1995-12-04,"6' 3""",215.0,59,UCLA,United States,"Newhall, CA",2022,3459223,R,R,NULL,NULL,NULL
32776,MLB,10,NYY,Yankees,RP,Paul,Blackburn,1993-12-04,"6' 1""",196.0,58,NULL,United States,"Antioch, CA",2017,32776,R,R,NULL,NULL,NULL
5185106,MLB,10,NYY,Yankees,RP,Angel,Chivilli,2002-07-28,"6' 2""",185.0,57,NULL,Dominican Republic,La Victoria,2024,5185106,R,R,NULL,NULL,NULL
32081,MLB,10,NYY,Yankees,SP,Gerrit,Cole,1990-09-08,"6' 4""",220.0,45,UCLA,United States,"Newport Beach, CA",2013,32081,R,R,NULL,NULL,NULL
34068,MLB,10,NYY,Yankees,RP,Fernando,Cruz,1990-03-28,"6' 2""",237.0,63,NULL,Puerto Rico,Bayamon,2022,34068,R,R,NULL,NULL,NULL
41337,MLB,10,NYY,Yankees,RP,Camilo,Doval,1997-07-04,"6' 2""",205.0,75,NULL,Dominican Republic,Yamasa,2021,41337,R,R,NULL,NULL,NULL
5116839,MLB,10,NYY,Yankees,RP,Brent,Headrick,1997-12-17,"6' 6""",235.0,47,NULL,United States,"Braidwood, IL",2023,5116839,L,L,NULL,NULL,NULL
37005,MLB,10,NYY,Yankees,RP,Tim,Hill,1990-02-10,"6' 4""",210.0,41,Bacone College,United States,"Mission Hills, CA",2018,37005,R,L,NULL,NULL,NULL
5134581,MLB,10,NYY,Yankees,SP,Cam,Schlittler,2001-02-05,"6' 6""",215.0,31,NULL,United States,"Weymouth, MA",2025,5134581,R,R,NULL,NULL,NULL
5132011,MLB,10,NYY,Yankees,SP,Will,Warren,1999-06-16,"6' 2""",200.0,29,NULL,United States,"Brandon, MS",2024,5132011,R,R,NULL,NULL,NULL
41178,MLB,10,NYY,Yankees,SP,Ryan,Weathers,1999-12-17,"6' 1""",230.0,40,NULL,United States,"Loretto, TN",2020,41178,R,L,NULL,NULL,NULL
33735,MLB,10,NYY,Yankees,RP,Ryan,Yarbrough,1991-12-31,"6' 5""",205.0,33,Old Dominion,United States,"Austin, TX",2018,33735,R,L,NULL,NULL,NULL
37537,MLB,10,NYY,Yankees,C,Ali,Sanchez,1997-01-20,"6' 0""",200.0,39,NULL,Venezuela,Carora,2020,37537,R,R,NULL,NULL,NULL
4683349,MLB,10,NYY,Yankees,C,Austin,Wells,1999-07-12,"6' 1""",220.0,28,Arizona,United States,"Scottsdale, AZ",2023,4683349,L,R,NULL,NULL,NULL
42135,MLB,10,NYY,Yankees,SS,Jose,Caballero,1996-08-30,"5' 9""",190.0,72,NULL,Panama,Las Tablas,2023,42135,R,R,NULL,NULL,NULL
41433,MLB,10,NYY,Yankees,2B,Jazz,Chisholm Jr.,1998-02-01,"5' 11""",184.0,13,NULL,Bahamas,Nassau,2020,41433,L,R,NULL,NULL,NULL
31027,MLB,10,NYY,Yankees,1B,Paul,Goldschmidt,1987-09-10,"6' 2""",225.0,48,Texas State,United States,"Wilmington, DE",2011,31027,R,R,NULL,NULL,NULL
33247,MLB,10,NYY,Yankees,3B,Ryan,McMahon,1994-12-14,"6' 2""",211.0,19,NULL,United States,"Yorba Linda, CA",2017,33247,L,R,NULL,NULL,NULL
5016968,MLB,10,NYY,Yankees,1B,Ben,Rice,1999-02-22,"6' 2""",228.0,22,NULL,United States,"Cohasset, MA",2024,5016968,L,R,NULL,NULL,NULL
33215,MLB,10,NYY,Yankees,3B,Amed,Rosario,1995-11-20,"6' 1""",227.0,14,NULL,Dominican Republic,Santo Domingo,2017,33215,R,R,NULL,NULL,NULL
3962127,MLB,10,NYY,Yankees,SS,Max,Schuemann,1997-06-11,"6' 0""",198.0,30,Eastern Michigan,United States,"Kalamazoo, MI",2024,3962127,R,R,NULL,NULL,NULL
42547,MLB,10,NYY,Yankees,SS,Anthony,Volpe,2001-04-28,"5' 10""",197.0,11,NULL,United States,"New York, NY",2023,42547,R,R,NULL,NULL,NULL
33912,MLB,10,NYY,Yankees,LF,Cody,Bellinger,1995-07-13,"6' 3""",204.0,35,NULL,United States,"Scottsdale, AZ",2017,33912,L,L,NULL,NULL,NULL
42401,MLB,10,NYY,Yankees,RF,Jasson,Dominguez,2003-02-07,"5' 9""",218.0,24,NULL,Dominican Republic,Esperanza,2023,42401,B,R,NULL,NULL,NULL
34995,MLB,10,NYY,Yankees,CF,Trent,Grisham,1996-11-01,"5' 10""",221.0,12,NULL,United States,"Burleson, TX",2019,34995,L,L,NULL,NULL,NULL
36063,MLB,22,PHI,Phillies,RP,Jose,Alvarado,1995-05-21,"6' 2""",245.0,46,NULL,Venezuela,Maracaibo,2017,36063,L,L,NULL,NULL,NULL
41344,MLB,22,PHI,Phillies,RP,Jonathan,Bowlan,1996-12-01,"6' 6""",240.0,52,Memphis,United States,"Arlington, TN",2023,41344,R,R,NULL,NULL,NULL
41109,MLB,22,PHI,Phillies,RP,Jhoan,Duran,1998-01-08,"6' 5""",230.0,59,NULL,Dominican Republic,Esperanza,2022,41109,R,R,NULL,NULL,NULL
35292,MLB,22,PHI,Phillies,RP,Brad,Keller,1995-07-27,"6' 5""",255.0,40,NULL,United States,"Snellville, GA",2018,35292,R,R,NULL,NULL,NULL
4630789,MLB,22,PHI,Phillies,RP,Orion,Kerkering,2001-04-04,"6' 2""",204.0,50,South Florida,United States,"Huntington Beach, CA",2023,4630789,R,R,NULL,NULL,NULL
42546,MLB,22,PHI,Phillies,RP,Max,Lazar,1999-06-03,"6' 1""",200.0,60,NULL,United States,"Coral Springs, FL",2024,42546,R,R,NULL,NULL,NULL
39667,MLB,22,PHI,Phillies,SP,Jesus,Luzardo,1997-09-30,"6' 0""",218.0,44,NULL,Peru,"Lima, FL",2019,39667,L,L,NULL,NULL,NULL
35773,MLB,22,PHI,Phillies,RP,Tim,Mayza,1992-01-15,"6' 3""",215.0,37,Millersville,United States,"Allentown, PA",2017,35773,L,L,NULL,NULL,NULL
33709,MLB,22,PHI,Phillies,SP,Aaron,Nola,1993-06-04,"6' 2""",200.0,27,LSU,United States,"Baton Rouge, LA",2015,33709,R,R,NULL,NULL,NULL
4917631,MLB,22,PHI,Phillies,RP,Alan,Rangel,1997-08-21,"6' 2""",170.0,57,NULL,Mexico,Hermosillo,2025,4917631,R,R,NULL,NULL,NULL
42359,MLB,22,PHI,Phillies,SP,Cristopher,Sanchez,1996-12-12,"6' 6""",200.0,61,NULL,Dominican Republic,La Romana,2021,42359,L,L,NULL,NULL,NULL
4990069,MLB,22,PHI,Phillies,RP,Chase,Shugart,1996-10-24,"5' 11""",200.0,55,Texas,United States,"Bridge City, TX",2024,4990069,L,R,NULL,NULL,NULL
31267,MLB,22,PHI,Phillies,SP,Zack,Wheeler,1990-05-30,"6' 4""",195.0,45,NULL,United States,"Smyrna, GA",2013,31267,L,R,NULL,NULL,NULL
40816,MLB,22,PHI,Phillies,C,Rafael,Marchan,1999-02-25,"5' 9""",170.0,13,NULL,Venezuela,San Cristóbal,2020,40816,B,R,NULL,NULL,NULL
32177,MLB,22,PHI,Phillies,C,J.T.,Realmuto,1991-03-18,"6' 0""",212.0,10,NULL,United States,"Del City, OK",2014,32177,R,R,NULL,NULL,NULL
35760,MLB,22,PHI,Phillies,C,Garrett,Stubbs,1993-05-26,"5' 9""",170.0,21,USC,United States,"San Diego, CA",2019,35760,L,R,NULL,NULL,NULL
41169,MLB,22,PHI,Phillies,3B,Alec,Bohm,1996-08-03,"6' 4""",218.0,28,Wichita State,United States,"Omaha, NE",2020,41169,R,R,NULL,NULL,NULL
30951,MLB,22,PHI,Phillies,1B,Bryce,Harper,1992-10-16,"6' 1""",210.0,3,Southern Nevada,United States,"Las Vegas, NV",2012,30951,L,R,NULL,NULL,NULL
33809,MLB,22,PHI,Phillies,2B,Edmundo,Sosa,1996-03-06,"5' 11""",210.0,33,NULL,Panama,Panama City,2018,33809,R,R,NULL,NULL,NULL
42417,MLB,22,PHI,Phillies,2B,Bryson,Stott,1997-10-06,"6' 0""",200.0,5,UNLV,United States,"Las Vegas, NV",2022,42417,L,R,NULL,NULL,NULL
33710,MLB,22,PHI,Phillies,SS,Trea,Turner,1993-06-30,"6' 1""",185.0,7,NC State,United States,"Boynton Beach, FL",2015,33710,R,R,NULL,NULL,NULL
5080642,MLB,22,PHI,Phillies,CF,Justin,Crawford,2004-01-13,"6' 2""",188.0,2,NULL,United States,"Phoenix, AZ",2026,5080642,L,R,NULL,NULL,NULL
33721,MLB,22,PHI,Phillies,RF,Derek,Hill,1995-12-30,"6' 0""",206.0,49,NULL,United States,"Des Moines, IA",2020,33721,R,R,NULL,NULL,NULL
40803,MLB,22,PHI,Phillies,LF,Brandon,Marsh,1997-12-18,"6' 2""",215.0,16,NULL,United States,"Buford, GA",2021,40803,L,R,NULL,NULL,NULL
5131884,MLB,22,PHI,Phillies,RF,Gabriel,Rincones Jr.,2001-03-03,"6' 3""",225.0,17,NULL,United States,"Boynton Beach, FL",2026,5131884,L,R,NULL,NULL,NULL
33712,MLB,22,PHI,Phillies,DH,Kyle,Schwarber,1993-03-05,"5' 11""",229.0,12,Indiana,United States,"Middletown, OH",2015,33712,L,R,NULL,NULL,NULL
41282,MLB,23,PIT,Pirates,SP,Braxton,Ashcraft,1999-10-05,"6' 5""",218.0,35,NULL,United States,"Waco, TX",2025,41282,L,R,NULL,NULL,NULL
4683325,MLB,23,PIT,Pirates,SP,Bubba,Chandler,2002-09-14,"6' 3""",206.0,36,NULL,United States,"Lawrenceville, GA",2025,4683325,B,R,NULL,NULL,NULL
4228247,MLB,23,PIT,Pirates,RP,Brandon,Eisert,1998-01-19,"6' 2""",210.0,14,Oregon State,United States,"Portland, OR",2024,4228247,L,L,NULL,NULL,NULL
4918156,MLB,23,PIT,Pirates,SP,Jared,Jones,2001-08-06,"6' 0""",211.0,17,NULL,United States,"Whittier, CA",2024,4918156,L,R,NULL,NULL,NULL
33722,MLB,23,PIT,Pirates,SP,Mitch,Keller,1996-04-04,"6' 3""",213.0,23,NULL,United States,"Cedar Rapids, IA",2019,33722,R,R,NULL,NULL,NULL
5134366,MLB,23,PIT,Pirates,SP,Antwone,Kelly,2003-09-01,"5' 10""",238.0,62,NULL,Aruba,Oranjestad,2026,5134366,R,R,NULL,NULL,NULL
42063,MLB,23,PIT,Pirates,RP,Isaac,Mattson,1995-07-14,"6' 2""",214.0,72,NULL,United States,"Erie, PA",2021,42063,R,R,NULL,NULL,NULL
4298378,MLB,23,PIT,Pirates,RP,Carmen,Mlodzinski,1999-02-19,"6' 2""",210.0,50,South Carolina,United States,"Hilton Head Island, SC",2023,4298378,R,R,NULL,NULL,NULL
4424112,MLB,23,PIT,Pirates,RP,Mason,Montgomery,2000-06-17,"6' 2""",205.0,46,Texas Tech,United States,"Austin, TX",2024,4424112,L,L,NULL,NULL,NULL
41893,MLB,23,PIT,Pirates,RP,Yohan,Ramirez,1995-05-06,"6' 3""",205.0,49,NULL,Dominican Republic,Villa Mella,2020,41893,R,R,NULL,NULL,NULL
39801,MLB,23,PIT,Pirates,RP,Dennis,Santana,1996-04-12,"6' 2""",202.0,60,NULL,Dominican Republic,San Pedro de Macoris,2018,39801,R,R,NULL,NULL,NULL
4719507,MLB,23,PIT,Pirates,SP,Paul,Skenes,2002-05-29,"6' 6""",260.0,30,LSU,United States,"Fullerton, CA",2024,4719507,R,R,NULL,NULL,NULL
39804,MLB,23,PIT,Pirates,RP,Gregory,Soto,1995-02-11,"6' 1""",247.0,31,NULL,Dominican Republic,Bajos de Haina,2019,39804,L,L,NULL,NULL,NULL
4418683,MLB,23,PIT,Pirates,C,Henry,Davis,1999-09-21,"5' 11""",225.0,32,Louisville,United States,"Bedford, NY",2023,4418683,R,R,NULL,NULL,NULL
5131743,MLB,23,PIT,Pirates,C,Rafael,Flores Jr.,2000-11-07,"6' 3""",232.0,43,NULL,United States,"Anaheim, CA",2025,5131743,R,R,NULL,NULL,NULL
4311634,MLB,23,PIT,Pirates,3B,Nick,Gonzales,1999-05-27,"5' 8""",193.0,3,New Mexico State,United States,"Tucson, AZ",2023,4311634,R,R,NULL,NULL,NULL
4720990,MLB,23,PIT,Pirates,1B,Jacob,Gonzalez,2002-05-30,"6' 2""",205.0,26,Ole Miss,United States,"Glendora, CA",2026,4720990,L,R,NULL,NULL,NULL
39961,MLB,23,PIT,Pirates,2B,Brandon,Lowe,1994-07-06,"5' 9""",181.0,5,Maryland,United States,"Suffolk, VA",2018,39961,L,R,NULL,NULL,NULL
42933,MLB,23,PIT,Pirates,SS,Jared,Triolo,1998-02-08,"6' 3""",212.0,19,NULL,United States,"Nashua, NH",2023,42933,R,R,NULL,NULL,NULL
42487,MLB,23,PIT,Pirates,LF,Tyler,Callihan,2000-06-22,"5' 11""",205.0,37,NULL,United States,"Jacksonville, FL",2025,42487,L,R,NULL,NULL,NULL
5137038,MLB,23,PIT,Pirates,RF,Billy,Cook,1999-01-07,"6' 0""",204.0,25,NULL,United States,"Layton, UT",2024,5137038,R,R,NULL,NULL,NULL
42664,MLB,23,PIT,Pirates,CF,Jake,Mangum,1996-03-08,"5' 11""",191.0,28,NULL,United States,"Flowood, MS",2025,42664,B,L,NULL,NULL,NULL
35183,MLB,23,PIT,Pirates,RF,Ryan,O'Hearn,1993-07-26,"6' 2""",220.0,29,Sam Houston,United States,"Dunedin, FL",2018,35183,L,L,NULL,NULL,NULL
38980,MLB,23,PIT,Pirates,LF,Bryan,Reynolds,1995-01-27,"6' 2""",210.0,10,Vanderbilt,United States,"Baltimore, MD",2019,38980,B,R,NULL,NULL,NULL
5137200,MLB,23,PIT,Pirates,RF,Esmerlyn,Valdez,2004-01-27,"6' 2""",234.0,55,NULL,Dominican Republic,Peravia,2026,5137200,R,R,NULL,NULL,NULL
31668,MLB,23,PIT,Pirates,DH,Marcell,Ozuna,1990-11-12,"6' 1""",251.0,24,NULL,Dominican Republic,Santo Domingo,2013,31668,R,R,NULL,NULL,NULL
39251,MLB,25,SD,Padres,SP,Walker,Buehler,1994-07-28,"6' 2""",185.0,10,Vanderbilt,United States,"Lexington, KY",2017,39251,R,R,NULL,NULL,NULL
41065,MLB,25,SD,Padres,SP,Griffin,Canning,1996-05-11,"6' 2""",180.0,17,UCLA,United States,"Mission Viejo, CA",2019,41065,R,R,NULL,NULL,NULL
32055,MLB,25,SD,Padres,SP,Yu,Darvish,1986-08-16,"6' 5""",220.0,11,NULL,Japan,Osaka,2012,32055,R,R,NULL,NULL,NULL
39936,MLB,25,SD,Padres,RP,Kyle,Hart,1992-11-23,"6' 5""",200.0,68,Indiana,United States,"Cincinnati, OH",2020,39936,L,L,NULL,NULL,NULL
40429,MLB,25,SD,Padres,SP,Michael,King,1995-05-25,"6' 3""",210.0,34,Boston College,United States,"Rochester, NY",2019,40429,R,R,NULL,NULL,NULL
4228723,MLB,25,SD,Padres,RP,Ron,Marinaccio,1995-07-01,"6' 2""",205.0,97,Delaware,United States,"Toms River, NJ",2022,4228723,R,R,NULL,NULL,NULL
34874,MLB,25,SD,Padres,SP,German,Marquez,1995-02-22,"6' 1""",230.0,33,NULL,Venezuela,San Felix,2016,34874,R,R,NULL,NULL,NULL
4142414,MLB,25,SD,Padres,RP,Yuki,Matsui,1995-10-30,"5' 8""",165.0,1,NULL,Japan,Yokohama,2024,4142414,L,L,NULL,NULL,NULL
4730225,MLB,25,SD,Padres,RP,Mason,Miller,1998-08-24,"6' 5""",200.0,22,Gardner-Webb,United States,"Pittsburgh, PA",2023,4730225,R,R,NULL,NULL,NULL
40917,MLB,25,SD,Padres,RP,Adrian,Morejon,1999-02-27,"5' 11""",224.0,50,NULL,Cuba,Havana,2019,40917,L,L,NULL,NULL,NULL
36036,MLB,25,SD,Padres,RP,Wandy,Peralta,1991-07-27,"6' 0""",227.0,58,NULL,Dominican Republic,San Francisco de Macoris,2016,36036,L,L,NULL,NULL,NULL
5266086,MLB,25,SD,Padres,RP,Bradgley,Rodriguez,2003-11-16,"6' 1""",160.0,72,NULL,Venezuela,Petare,2025,5266086,R,R,NULL,NULL,NULL
39818,MLB,25,SD,Padres,SP,JP,Sears,1996-02-19,"5' 11""",180.0,38,The Citadel,United States,"Sumter, SC",2022,39818,R,L,NULL,NULL,NULL
4020158,MLB,25,SD,Padres,RP,Matt,Waldron,1996-09-26,"6' 2""",185.0,61,Nebraska,United States,"Omaha, NE",2023,4020158,R,R,NULL,NULL,NULL
40521,MLB,25,SD,Padres,C,Luis,Campusano,1998-09-29,"5' 10""",232.0,12,NULL,United States,"Augusta, GA",2020,40521,R,R,NULL,NULL,NULL
40577,MLB,25,SD,Padres,C,Rodolfo,Duran,1998-02-19,"5' 8""",181.0,48,NULL,Dominican Republic,Santo Domingo,2026,40577,R,R,NULL,NULL,NULL
31606,MLB,25,SD,Padres,SS,Xander,Bogaerts,1992-10-01,"6' 2""",218.0,2,NULL,Aruba,Oranjestad,2013,31606,R,R,NULL,NULL,NULL
36364,MLB,25,SD,Padres,2B,Jake,Cronenworth,1994-01-21,"5' 11""",187.0,9,Michigan,United States,"Saint Clair, MI",2020,36364,L,R,NULL,NULL,NULL
35591,MLB,25,SD,Padres,1B,Ty,France,1994-07-13,"5' 10""",215.0,25,San Diego State,United States,"Downey, CA",2019,35591,R,R,NULL,NULL,NULL
31097,MLB,25,SD,Padres,3B,Manny,Machado,1992-07-06,"6' 2""",218.0,13,NULL,United States,"Miami, FL",2012,31097,R,R,NULL,NULL,NULL
37237,MLB,25,SD,Padres,3B,Luis,Rengifo,1997-02-26,"5' 9""",204.0,21,NULL,Venezuela,Naguanagua,2019,37237,B,R,NULL,NULL,NULL
40700,MLB,25,SD,Padres,1B,Gavin,Sheets,1996-04-23,"6' 3""",235.0,30,Wake Forest,United States,"Lutherville, MD",2021,40700,L,L,NULL,NULL,NULL
5329585,MLB,25,SD,Padres,2B,Sung-Mun,Song,1996-08-29,"6' 0""",194.0,24,NULL,South Korea,Seoul,2026,5329585,L,R,NULL,NULL,NULL
42704,MLB,25,SD,Padres,RF,Jase,Bowen,2000-09-02,"6' 0""",215.0,4,NULL,United States,"Northwood, OH",2026,42704,R,R,NULL,NULL,NULL
4872691,MLB,25,SD,Padres,CF,Jackson,Merrill,2003-04-19,"6' 2""",195.0,3,NULL,United States,"Baltimore, MD",2024,4872691,L,R,NULL,NULL,NULL
35983,MLB,25,SD,Padres,RF,Fernando,Tatis Jr.,1999-01-02,"6' 3""",217.0,23,NULL,Dominican Republic,San Pedro de Macoris,2019,35983,R,R,NULL,NULL,NULL
33743,MLB,25,SD,Padres,DH,Miguel,Andujar,1995-03-02,"6' 0""",211.0,41,NULL,Dominican Republic,San Cristóbal,2017,33743,R,R,NULL,NULL,NULL
41460,MLB,26,SF,Giants,RP,JT,Brubaker,1993-11-17,"6' 4""",197.0,34,NULL,United States,"Springfield, OH",2020,41460,R,R,NULL,NULL,NULL
42698,MLB,26,SF,Giants,RP,Jason,Foley,1995-11-01,"6' 4""",215.0,64,NULL,United States,"Manhasset, NY",2021,42698,R,R,NULL,NULL,NULL
41225,MLB,26,SF,Giants,RP,Sam,Hentges,1996-07-18,"6' 8""",255.0,31,NULL,United States,"Shoreview, MN",2021,41225,L,L,NULL,NULL,NULL
32157,MLB,26,SF,Giants,SP,Adrian,Houser,1993-02-02,"6' 4""",227.0,12,NULL,United States,"Tahlequah, OK",2015,32157,R,R,NULL,NULL,NULL
4875969,MLB,26,SF,Giants,RP,Caleb,Kilian,1997-06-02,"6' 4""",206.0,45,NULL,United States,"Anaheim, CA",2022,4875969,R,R,NULL,NULL,NULL
34973,MLB,26,SF,Giants,SP,Tyler,Mahle,1994-09-29,"6' 3""",212.0,54,NULL,United States,"Newport Beach, CA",2017,34973,R,R,NULL,NULL,NULL
5185136,MLB,26,SF,Giants,SP,Trevor,McDonald,2001-02-26,"6' 0""",205.0,72,NULL,United States,"Mobile, AL",2024,5185136,R,R,NULL,NULL,NULL
4152950,MLB,26,SF,Giants,RP,Erik,Miller,1998-02-13,"6' 5""",269.0,68,Stanford,United States,"St. Louis, MO",2024,4152950,L,L,NULL,NULL,NULL
32175,MLB,26,SF,Giants,SP,Robbie,Ray,1991-10-01,"6' 2""",220.0,38,NULL,United States,"Brentwood, TN",2014,32175,L,L,NULL,NULL,NULL
4345404,MLB,26,SF,Giants,SP,Landen,Roupp,1998-09-10,"6' 2""",220.0,65,UNC Wilmington,United States,"Rocky Mount, NC",2024,4345404,R,R,NULL,NULL,NULL
4414123,MLB,26,SF,Giants,RP,Dylan,Smith,2000-05-28,"6' 2""",180.0,66,Alabama,United States,"Huntsville, AL",2025,4414123,R,R,NULL,NULL,NULL
41216,MLB,26,SF,Giants,SP,Logan,Webb,1996-11-18,"6' 2""",221.0,62,NULL,United States,"Rocklin, CA",2019,41216,R,R,NULL,NULL,NULL
5116843,MLB,26,SF,Giants,RP,Keaton,Winn,1998-02-20,"6' 4""",230.0,67,NULL,United States,"Ollie, IA",2023,5116843,R,R,NULL,NULL,NULL
5270445,MLB,26,SF,Giants,C,Drew,Cavanaugh,2002-01-27,"6' 0""",219.0,61,NULL,United States,"Troy, MI",2026,5270445,L,R,NULL,NULL,NULL
33452,MLB,26,SF,Giants,C,Eric,Haase,1992-12-18,"5' 10""",201.0,18,NULL,United States,"Detroit, MI",2018,33452,R,R,NULL,NULL,NULL
