playerID,sportCode,teamCode,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,handed,goals,penaltyMinutes,points,savePct
8477499,NHL,PHI,D,Rasmus,Ristolainen,1994-10-27,"6' 4""",208,55,NULL,FIN,Turku,2013,8477499,R,1,16,14,NULL
8477948,NHL,PHI,D,Travis,Sanheim,1996-03-29,"6' 4""",222,6,NULL,CAN,"Elkhorn, Manitoba",2014,8477948,L,11,20,37,NULL
8476372,NHL,PHI,D,Nick,Seeler,1993-06-03,"6' 3""",197,24,NULL,USA,"Eden Prairie, Minnesota",2011,8476372,L,4,38,10,NULL
8481546,NHL,PHI,D,Cam,York,2001-01-05,"6' 0""",194,8,NULL,USA,"Anaheim, California",2019,8481546,L,4,28,26,NULL
8484147,NHL,PHI,G,Carson,Bjarnason,2005-06-30,"6' 3""",186,64,NULL,CAN,"Brandon, Manitoba",2023,8484147,L,0,0,0,NULL
8482783,NHL,PHI,G,Aleksei,Kolosov,2002-01-04,"6' 1""",185,35,NULL,BLR,Minsk,2021,8482783,L,0,0,0,0.86
8478435,NHL,PHI,G,Dan,Vladar,1997-08-20,"6' 5""",209,80,NULL,CZE,Prague,2015,8478435,L,0,0,0,0.90
8479361,NHL,PHI,G,Joseph,Woll,1998-07-12,"6' 3""",212,60,NULL,USA,"Dardenne Prairie, Missouri",2016,8479361,L,0,0,0,0.91
8479638,NHL,PIT,R,Justin,Brazeau,1998-02-02,"6' 6""",232,16,NULL,CAN,"New Liskeard, Ontario",NULL,8479638,R,17,14,34,NULL
8482475,NHL,PIT,R,Egor,Chinakhov,2001-02-01,"6' 1""",203,59,NULL,RUS,Omsk,2020,8482475,L,21,10,42,NULL
8471675,NHL,PIT,C,Sidney,Crosby,1987-08-07,"5' 11""",200,87,NULL,CAN,"Cole Harbour, Nova Scotia",2005,8471675,L,29,44,74,NULL
8480980,NHL,PIT,C,Connor,Dewar,1999-06-26,"5' 10""",187,19,NULL,CAN,"The Pas, Manitoba",2018,8480980,L,14,19,30,NULL
8481019,NHL,PIT,C,David,Gustafsson,2000-04-11,"6' 2""",196,NULL,NULL,SWE,Tingsryd,2018,8481019,L,2,7,6,NULL
8480842,NHL,PIT,C,Filip,Hallander,2000-06-29,"6' 1""",203,11,NULL,SWE,Sundsvall,2018,8480842,L,1,2,4,NULL
8485414,NHL,PIT,C,Ben,Kindel,2007-04-19,"5' 11""",182,81,NULL,CAN,"Coquitlam, British Columbia",2025,8485414,R,17,18,35,NULL
8482758,NHL,PIT,R,Ville,Koivunen,2003-06-13,"6' 0""",184,41,NULL,FIN,Oulu,2021,8482758,L,2,10,7,NULL
8483808,NHL,PIT,L,Andrei,Kuzmenko,1996-02-04,"5' 11""",200,NULL,NULL,RUS,Yakutsk,NULL,8483808,R,13,16,25,NULL
8482148,NHL,PIT,C,Hendrix,Lapierre,2002-02-09,"6' 0""",195,29,NULL,CAN,"Gatineau, Quebec",2020,8482148,L,4,31,16,NULL
8481481,NHL,PIT,C,Blake,Lizotte,1997-12-13,"5' 9""",176,46,NULL,USA,"Lindstrom, Minnesota",NULL,8481481,L,7,25,19,NULL
8471215,NHL,PIT,C,Evgeni,Malkin,1986-07-31,"6' 5""",213,71,NULL,RUS,Magnitogorsk,2004,8471215,L,19,61,61,NULL
8478438,NHL,PIT,C,Tommy,Novak,1997-04-28,"6' 1""",190,18,NULL,USA,"St. Paul, Minnesota",2015,8478438,L,16,24,42,NULL
8484935,NHL,PIT,L,Oliver,Okuliar,2000-05-24,"6' 2""",190,NULL,NULL,SVK,Trencin,NULL,8484935,L,NULL,NULL,NULL,NULL
8476483,NHL,PIT,R,Rickard,Rakell,1993-05-05,"6' 1""",194,67,NULL,SWE,Sundbyberg,2011,8476483,R,24,8,48,NULL
8481582,NHL,PIT,L,Nicholas,Robertson,2001-09-11,"5' 9""",180,NULL,NULL,USA,"Pasadena, California",2019,8481582,L,16,10,32,NULL
8475810,NHL,PIT,R,Bryan,Rust,1992-05-11,"5' 11""",202,17,NULL,USA,"Pontiac, Michigan",2010,8475810,R,29,26,65,NULL
8481725,NHL,PIT,L,Elmer,Soderblom,2001-07-05,"6' 8""",252,25,NULL,SWE,Gothenburg,2019,8481725,L,7,23,13,NULL
8483398,NHL,PIT,D,Declan,Carlile,2000-05-18,"6' 3""",190,NULL,NULL,USA,"Hartland, Michigan",NULL,8483398,L,1,40,3,NULL
8479398,NHL,PIT,D,Samuel,Girard,1998-05-12,"5' 10""",170,49,NULL,CAN,"Roberval, Quebec",2016,8479398,L,3,23,19,NULL
8477435,NHL,PIT,D,Ryan,Graves,1995-05-21,"6' 5""",225,27,NULL,CAN,"Yarmouth, Nova Scotia",2013,8477435,L,1,10,1,NULL
8474578,NHL,PIT,D,Erik,Karlsson,1990-05-31,"6' 0""",185,65,NULL,SWE,Landsbro,2008,8474578,R,15,22,66,NULL
8481527,NHL,PIT,D,Kaedan,Korczak,2001-01-29,"6' 3""",206,NULL,NULL,CAN,"Yorkton, Saskatchewan",2019,8481527,R,3,26,16,NULL
8471724,NHL,PIT,D,Kris,Letang,1987-04-24,"6' 0""",199,58,NULL,CAN,"Montréal, Quebec",2005,8471724,R,3,38,34,NULL
8486169,NHL,PIT,D,Jake,Livanavage,2004-05-06,"5' 11""",190,57,NULL,USA,"Gilbert, Arizona",NULL,8486169,NULL,0,0,0,NULL
8482470,NHL,PIT,D,Ilya,Solovyov,2000-07-20,"6' 3""",208,7,NULL,BLR,Mogilev,2020,8482470,L,1,16,8,NULL
8477845,NHL,PIT,D,Trevor,van Riemsdyk,1991-07-24,"6' 3""",210,NULL,NULL,USA,"Middletown, New Jersey",NULL,8477845,R,3,18,14,NULL
8483703,NHL,PIT,G,Sergei,Murashov,2004-04-01,"6' 2""",185,1,NULL,RUS,Yaroslavl,2022,8483703,R,0,0,0,0.90
8481668,NHL,PIT,G,Arturs,Silovs,2001-03-22,"6' 4""",208,37,NULL,LVA,Riga,2019,8481668,L,0,0,0,0.89
8484801,NHL,SJS,C,Macklin,Celebrini,2006-06-13,"6' 0""",190,71,NULL,CAN,"North Vancouver, British Columbia",2024,8484801,L,45,44,115,NULL
8480848,NHL,SJS,C,Ty,Dellandrea,2000-07-21,"6' 2""",185,10,NULL,CAN,"Port Perry, Ontario",2018,8480848,R,2,22,11,NULL
8478874,NHL,SJS,R,Adam,Gaudette,1996-10-03,"6' 1""",190,81,NULL,USA,"Braintree, Massachusetts",2015,8478874,R,17,20,25,NULL
8476624,NHL,SJS,C,Barclay,Goodrow,1993-02-26,"6' 2""",210,23,NULL,CAN,"Toronto, Ontario",NULL,8476624,L,5,73,12,NULL
8484911,NHL,SJS,R,Collin,Graf,2002-09-21,"6' 1""",190,51,NULL,USA,"Lincoln, Massachusetts",NULL,8484911,R,21,12,46,NULL
8478975,NHL,SJS,L,Mason,Marchment,1995-06-18,"6' 5""",212,27,NULL,CAN,"Uxbridge, Ontario",NULL,8478975,L,19,56,45,NULL
8485402,NHL,SJS,C,Michael,Misa,2007-02-16,"6' 1""",185,77,NULL,CAN,"Oakville, Ontario",2025,8485402,L,9,10,21,NULL
8482859,NHL,SJS,C,Zack,Ostapchuk,2003-05-29,"6' 4""",212,63,NULL,CAN,"St. Albert, Alberta",2021,8482859,L,4,45,7,NULL
8480748,NHL,SJS,L,Kiefer,Sherwood,1995-03-31,"6' 0""",194,44,NULL,USA,"Columbus, Ohio",NULL,8480748,R,23,50,36,NULL
8484227,NHL,SJS,C,Will,Smith,2005-03-17,"6' 0""",180,2,NULL,USA,"Boston, Massachusetts",2023,8484227,R,24,16,59,NULL
8475726,NHL,SJS,C,Tyler,Toffoli,1992-04-24,"6' 0""",205,73,NULL,CAN,"Scarborough, Ontario",2010,8475726,R,19,10,49,NULL
8477505,NHL,SJS,C,Alexander,Wennberg,1994-09-22,"6' 2""",190,21,NULL,SWE,Stockholm,2013,8477505,L,18,18,55,NULL
8484806,NHL,SJS,D,Sam,Dickinson,2006-06-07,"6' 3""",200,6,NULL,CAN,"Toronto, Ontario",2024,8484806,L,1,22,14,NULL
8480891,NHL,SJS,D,Michael,Kesselring,2000-01-13,"6' 5""",215,7,NULL,USA,"Florence, South Carolina",2018,8480891,R,0,50,2,NULL
8477498,NHL,SJS,D,Darnell,Nurse,1995-02-04,"6' 4""",215,25,NULL,CAN,"Hamilton, Ontario",2013,8477498,L,7,104,24,NULL
8475200,NHL,SJS,D,Dmitry,Orlov,1991-07-23,"5' 11""",215,9,NULL,RUS,Novokuznetsk,2009,8475200,L,3,48,37,NULL
8476885,NHL,SJS,D,Jacob,Trouba,1994-02-26,"6' 3""",212,65,NULL,USA,"Rochester, Michigan",2012,8476885,R,10,31,35,NULL
8482137,NHL,SJS,G,Yaroslav,Askarov,2002-06-16,"6' 3""",180,30,NULL,RUS,Omsk,2020,8482137,R,0,0,0,0.89
8477480,NHL,SJS,G,Eric,Comrie,1995-07-06,"6' 1""",190,1,NULL,CAN,"Edmonton, Alberta",2013,8477480,L,0,0,0,0.90
8477968,NHL,SJS,G,Alex,Nedeljkovic,1996-01-07,"6' 0""",205,33,NULL,USA,"Parma, Ohio",2014,8477968,L,0,0,0,0.90
8482665,NHL,SEA,C,Matty,Beniers,2002-11-05,"6' 2""",181,10,NULL,USA,"Hingham, Massachusetts",2021,8482665,L,20,23,50,NULL
8484800,NHL,SEA,C,Berkly,Catton,2006-01-14,"5' 10""",179,27,NULL,CAN,"Saskatoon, Saskatchewan",2024,8484800,L,7,31,17,NULL
8474586,NHL,SEA,R,Jordan,Eberle,1990-05-15,"5' 11""",180,7,NULL,CAN,"Regina, Saskatchewan",2008,8474586,R,26,28,55,NULL
8477919,NHL,SEA,C,Frederick,Gaudreau,1993-05-01,"6' 0""",184,89,NULL,CAN,"Bromont, Quebec",NULL,8477919,R,7,11,24,NULL
8481554,NHL,SEA,R,Kaapo,Kakko,2001-02-13,"6' 1""",215,84,NULL,FIN,Turku,2019,8481554,L,13,14,40,NULL
8477955,NHL,SEA,L,Jared,McCann,1996-05-31,"6' 1""",191,19,NULL,CAN,"Stratford, Ontario",2014,8477955,L,20,11,40,NULL
8482259,NHL,SEA,C,Bobby,McMann,1996-06-15,"6' 2""",217,74,NULL,CAN,"Wainwright, Alberta",NULL,8482259,L,29,42,46,NULL
8483570,NHL,SEA,C,Ben,Meyers,1998-11-15,"5' 11""",194,59,NULL,USA,"Delano, Minnesota",NULL,8483570,L,7,16,15,NULL
8482713,NHL,SEA,R,Mackie,Samoskevich,2002-11-15,"5' 11""",180,11,NULL,USA,"Newtown, Connecticut",2021,8482713,R,12,30,32,NULL
8476905,NHL,SEA,C,Chandler,Stephenson,1994-04-22,"6' 0""",201,9,NULL,CAN,"Saskatoon, Saskatchewan",2012,8476905,L,16,14,49,NULL
8482751,NHL,SEA,C,Ryan,Winterton,2003-09-04,"6' 2""",175,26,NULL,CAN,"Markham, Ontario",2021,8482751,R,4,15,18,NULL
8483524,NHL,SEA,C,Shane,Wright,2004-01-05,"6' 0""",192,51,NULL,CAN,"Burlington, Ontario",2022,8483524,R,12,10,27,NULL
8478407,NHL,SEA,D,Vince,Dunn,1996-10-29,"6' 0""",200,29,NULL,CAN,"Mississauga, Ontario",2015,8478407,L,11,54,44,NULL
8482858,NHL,SEA,D,Ryker,Evans,2001-12-13,"6' 0""",195,41,NULL,CAN,"Calgary, Alberta",2021,8482858,L,8,40,17,NULL
8479985,NHL,SEA,D,Cale,Fleury,1998-11-19,"6' 1""",204,8,NULL,CAN,"Carlyle, Saskatchewan",2017,8479985,R,1,7,3,NULL
8476457,NHL,SEA,D,Adam,Larsson,1992-11-12,"6' 3""",207,6,NULL,SWE,Skelleftea,2011,8476457,R,7,42,25,NULL
8479324,NHL,SEA,D,Ryan,Lindgren,1998-02-11,"6' 0""",194,55,NULL,USA,"Burnsville, Minnesota",2016,8479324,L,2,60,9,NULL
8479372,NHL,SEA,D,Joshua,Mahura,1998-05-05,"6' 0""",193,28,NULL,CAN,"St. Albert, Alberta",2016,8479372,L,1,16,3,NULL
8477986,NHL,SEA,D,Brandon,Montour,1994-04-11,"6' 0""",199,62,NULL,CAN,"Brantford, Ontario",2014,8477986,R,11,45,32,NULL
8478916,NHL,SEA,G,Joey,Daccord,1996-08-19,"6' 2""",201,35,NULL,USA,"Boston, Massachusetts",2015,8478916,L,0,0,0,0.90
8475831,NHL,SEA,G,Philipp,Grubauer,1991-11-25,"6' 1""",188,31,NULL,DEU,Rosenheim,2010,8475831,L,0,0,0,0.91
8481013,NHL,STL,R,Jonatan,Berggren,2000-07-16,"5' 11""",195,29,NULL,SWE,Uppsala,2018,8481013,L,8,12,22,NULL
8477402,NHL,STL,L,Pavel,Buchnevich,1995-04-17,"6' 1""",196,89,NULL,RUS,Cherepovets,2013,8477402,L,20,26,48,NULL
8484164,NHL,STL,R,Dalibor,Dvorsky,2005-06-15,"6' 1""",207,54,NULL,SVK,Zvolen,2023,8484164,L,12,26,21,NULL
8482090,NHL,STL,C,Jack,Finley,2002-09-02,"6' 6""",227,37,NULL,USA,"St. Louis, Missouri",2020,8482090,R,2,38,5,NULL
8482077,NHL,STL,L,Dylan,Holloway,2001-09-23,"6' 1""",207,81,NULL,CAN,"Calgary, Alberta",2020,8482077,L,22,20,51,NULL
8477527,NHL,STL,L,Ross,Johnston,1994-02-18,"6' 5""",232,NULL,NULL,CAN,"Charlottetown, Prince Edward Island",NULL,8477527,L,3,107,14,NULL
8481580,NHL,STL,L,Connor,McMichael,2001-01-15,"6' 0""",180,NULL,NULL,CAN,"Ajax, Ontario",2019,8481580,L,14,30,46,NULL
8482745,NHL,STL,C,Mason,McTavish,2003-01-30,"6' 1""",219,23,NULL,CHE,Zurich,2021,8482745,L,17,42,41,NULL
8482089,NHL,STL,L,Jake,Neighbours,2002-03-29,"6' 0""",201,63,NULL,CAN,"Calgary, Alberta",2020,8482089,L,15,43,36,NULL
8483516,NHL,STL,R,Jimmy,Snuggerud,2004-06-01,"6' 1""",193,21,NULL,USA,"Minneapolis, Minnesota",2022,8483516,R,21,18,51,NULL
8480459,NHL,STL,C,Pius,Suter,1996-05-24,"5' 11""",172,22,NULL,CHE,Zurich,NULL,8480459,L,13,20,29,NULL
8480023,NHL,STL,C,Robert,Thomas,1999-07-02,"6' 0""",207,18,NULL,CAN,"Aurora, Ontario",2017,8480023,R,25,24,64,NULL
8480281,NHL,STL,R,Alexey,Toropchenko,1999-06-25,"6' 6""",225,13,NULL,RUS,Moscow,2017,8480281,L,4,28,11,NULL
8477573,NHL,STL,L,Nathan,Walker,1994-02-07,"5' 9""",191,26,NULL,GBR,Cardiff,2014,8477573,L,4,28,11,NULL
8481598,NHL,STL,D,Philip,Broberg,2001-06-25,"6' 4""",210,6,NULL,SWE,Orebro,2019,8481598,L,6,16,34,NULL
8478443,NHL,STL,D,Brandon,Carlo,1996-11-26,"6' 5""",227,NULL,NULL,USA,"Colorado Springs, Colorado",2015,8478443,R,0,37,7,NULL
8475764,NHL,STL,D,Cam,Fowler,1991-12-05,"6' 2""",213,17,NULL,CAN,"Windsor, Ontario",2010,8475764,L,4,14,30,NULL
8482733,NHL,STL,D,Logan,Mailloux,2003-04-15,"6' 3""",212,23,NULL,CAN,"Belle River, Ontario",2021,8482733,R,5,48,13,NULL
8476892,NHL,STL,D,Colton,Parayko,1993-05-12,"6' 6""",228,55,NULL,CAN,"St. Albert, Alberta",2012,8476892,R,4,23,18,NULL
8481006,NHL,STL,D,Tyler,Tucker,2000-03-01,"6' 1""",204,75,NULL,CAN,"Thunder Bay, Ontario",2018,8481006,L,3,81,17,NULL
8476412,NHL,STL,G,Jordan,Binnington,1993-07-11,"6' 2""",172,50,NULL,CAN,"Richmond Hill, Ontario",2011,8476412,L,0,0,0,0.90
8480981,NHL,STL,G,Joel,Hofer,2000-07-30,"6' 5""",193,30,NULL,CAN,"Winnipeg, Manitoba",2018,8480981,L,0,0,0,0.91
8478519,NHL,TBL,C,Anthony,Cirelli,1997-07-15,"6' 1""",193,71,NULL,CAN,"Etobicoke, Ontario",2015,8478519,L,23,48,52,NULL
8483447,NHL,TBL,C,Conor,Geekie,2004-05-05,"6' 4""",212,14,NULL,CAN,"Strathclair, Manitoba",2022,8483447,L,1,8,3,NULL
8476878,NHL,TBL,C,Zemgus,Girgensons,1994-01-05,"6' 3""",197,28,NULL,LVA,Riga,2012,8476878,L,9,31,20,NULL
8482201,NHL,TBL,C,Gage,Goncalves,2001-01-16,"6' 1""",189,93,NULL,CAN,"Mission, British Columbia",2020,8482201,L,11,41,33,NULL
8476826,NHL,TBL,C,Yanni,Gourde,1991-12-15,"5' 9""",173,37,NULL,CAN,"Saint-Narcisse, Quebec",NULL,8476826,L,9,66,28,NULL
8477404,NHL,TBL,C,Jake,Guentzel,1994-10-06,"5' 11""",176,59,NULL,USA,"Omaha, Nebraska",2013,8477404,L,38,61,88,NULL
8479542,NHL,TBL,L,Brandon,Hagel,1998-08-27,"6' 2""",186,38,NULL,CAN,"Saskatoon, Saskatchewan",2016,8479542,L,36,58,74,NULL
8478424,NHL,TBL,C,Jansen,Harkins,1997-05-23,"6' 1""",197,24,NULL,USA,"Cleveland, Ohio",2015,8478424,L,3,28,8,NULL
8480995,NHL,TBL,R,Pontus,Holmberg,1999-03-09,"6' 0""",201,29,NULL,SWE,Vasteras,2018,8480995,L,11,31,22,NULL
8483752,NHL,TBL,C,Dominic,James,2002-07-03,"6' 0""",190,17,NULL,USA,"Plymouth, Michigan",2022,8483752,L,7,8,15,NULL
8476453,NHL,TBL,R,Nikita,Kucherov,1993-06-17,"6' 0""",173,86,NULL,RUS,Maykop,2011,8476453,L,44,50,130,NULL
8481624,NHL,TBL,R,Ilya,Mikheyev,1994-10-10,"6' 2""",192,95,NULL,RUS,Omsk,NULL,8481624,L,18,18,36,NULL
8478010,NHL,TBL,C,Brayden,Point,1996-03-13,"5' 11""",177,21,NULL,CAN,"Calgary, Alberta",2014,8478010,R,18,14,50,NULL
8477149,NHL,TBL,R,Scott,Sabourin,1992-07-30,"6' 3""",205,46,NULL,CAN,"Orleans, Ontario",NULL,8477149,R,1,89,5,NULL
8479705,NHL,TBL,L,Jeffrey,Viel,1997-01-28,"6' 1""",214,25,NULL,CAN,"Rimouski, Quebec",NULL,8479705,L,3,79,10,NULL
8474590,NHL,TBL,D,John,Carlson,1990-01-10,"6' 3""",220,74,NULL,USA,"Natick, Massachusetts",2008,8474590,R,14,32,60,NULL
8478416,NHL,TBL,D,Erik,Cernak,1997-05-28,"6' 4""",230,81,NULL,SVK,Kosice,2015,8478416,R,3,74,11,NULL
8481719,NHL,TBL,D,Max,Crozier,2000-04-19,"6' 3""",204,24,NULL,CAN,"Calgary, Alberta",2019,8481719,R,1,40,10,NULL
8480426,NHL,TBL,D,Charle-Edouard,D'Astous,1998-04-21,"6' 2""",211,51,NULL,CAN,"Rimouski, Quebec",NULL,8480426,L,6,112,29,NULL
8475167,NHL,TBL,D,Victor,Hedman,1990-12-18,"6' 7""",244,77,NULL,SWE,Ornskoldsvik,2009,8475167,L,1,10,17,NULL
8482929,NHL,TBL,D,Emil,Lilleberg,2001-02-02,"6' 3""",215,78,NULL,NOR,Sarpsborg,2021,8482929,L,4,61,12,NULL
8474151,NHL,TBL,D,Ryan,McDonagh,1989-06-13,"6' 1""",216,27,NULL,USA,"St. Paul, Minnesota",2007,8474151,L,6,6,21,NULL
8482655,NHL,TBL,D,J.J.,Moser,2000-06-06,"6' 2""",183,90,NULL,CHE,Biel,2021,8482655,L,7,69,29,NULL
8477992,NHL,TBL,G,Jonas,Johansson,1995-09-19,"6' 5""",220,31,NULL,SWE,Gavle,2014,8477992,L,0,0,0,0.89
8476883,NHL,TBL,G,Andrei,Vasilevskiy,1994-07-25,"6' 4""",223,88,NULL,RUS,Tyumen,2012,8476883,L,0,0,0,0.92
8476927,NHL,TOR,C,Teddy,Blueger,1994-08-15,"6' 0""",185,53,NULL,LVA,Riga,2012,8476927,L,9,22,17,NULL
8477503,NHL,TOR,C,Max,Domi,1995-03-02,"5' 10""",208,11,NULL,CAN,"Winnipeg, Manitoba",2013,8477503,L,12,95,36,NULL
8479520,NHL,TOR,R,Brandon,Duhaime,1997-05-22,"6' 2""",210,22,NULL,USA,"Coral Springs, Florida",2016,8479520,L,4,78,9,NULL
8480870,NHL,TOR,C,Bo,Groulx,2000-02-06,"6' 2""",202,29,NULL,FRA,Rouen,2018,8480870,L,3,0,5,NULL
8485467,NHL,TOR,C,Luke,Haymes,2003-07-28,"6' 1""",192,43,NULL,CAN,"Ottawa, Ontario",NULL,8485467,L,0,2,1,NULL
8478057,NHL,TOR,C,Dakota,Joshua,1996-05-15,"6' 3""",218,81,NULL,USA,"Dearborn, Michigan",2014,8478057,L,10,49,18,NULL
8482720,NHL,TOR,L,Matthew,Knies,2002-10-17,"6' 3""",232,23,NULL,USA,"Phoenix, Arizona",2021,8482720,L,23,29,66,NULL
8478904,NHL,TOR,C,Steven,Lorentz,1996-04-13,"6' 4""",219,18,NULL,CAN,"Kitchener, Ontario",2015,8478904,L,7,16,18,NULL
8479772,NHL,TOR,C,Zack,MacEwen,1996-07-08,"6' 4""",226,15,NULL,CAN,"Charlottetown, Prince Edward Island",NULL,8479772,R,0,0,0,NULL
8479318,NHL,TOR,C,Auston,Matthews,1997-09-17,"6' 3""",215,34,NULL,USA,"San Ramon, California",2016,8479318,L,27,18,53,NULL
8477939,NHL,TOR,R,William,Nylander,1996-05-01,"6' 0""",200,88,NULL,CAN,"Calgary, Alberta",2014,8477939,R,30,16,79,NULL
8477426,NHL,TOR,L,Nick,Paul,1995-03-20,"6' 4""",234,20,NULL,CAN,"Mississauga, Ontario",2013,8477426,L,7,32,15,NULL
8478458,NHL,TOR,C,Jack,Roslovic,1997-01-29,"6' 1""",198,28,NULL,USA,"Columbus, Ohio",2015,8478458,R,21,16,36,NULL
8476925,NHL,TOR,C,Colton,Sissons,1993-11-05,"6' 1""",200,10,NULL,CAN,"North Vancouver, British Columbia",2012,8476925,R,6,28,11,NULL
8475166,NHL,TOR,C,John,Tavares,1990-09-20,"6' 1""",217,91,NULL,CAN,"Mississauga, Ontario",2009,8475166,L,31,28,71,NULL
8482126,NHL,TOR,D,Emil,Andrae,2002-02-23,"5' 9""",189,36,NULL,SWE,Vastervik,2020,8482126,L,2,22,13,NULL
8475171,NHL,TOR,D,Oliver,Ekman-Larsson,1991-07-17,"6' 2""",190,95,NULL,SWE,Karlskrona,2009,8475171,L,8,70,39,NULL
8476931,NHL,TOR,D,Jake,McCabe,1993-10-12,"6' 1""",210,22,NULL,USA,"Eau Claire, Wisconsin",2012,8476931,L,5,64,25,NULL
8479026,NHL,TOR,D,Philippe,Myers,1997-01-25,"6' 5""",221,51,NULL,CAN,"Moncton, New Brunswick",NULL,8479026,R,0,22,2,NULL
8478178,NHL,TOR,D,Darren,Raddysh,1996-02-28,"6' 1""",202,43,NULL,CAN,"Toronto, Ontario",NULL,8478178,R,22,72,70,NULL
8476853,NHL,TOR,D,Morgan,Rielly,1994-03-09,"6' 1""",219,44,NULL,CAN,"Vancouver, British Columbia",2012,8476853,L,11,29,36,NULL
8479442,NHL,TOR,D,Troy,Stecher,1994-04-07,"5' 10""",184,28,NULL,CAN,"Richmond, British Columbia",NULL,8479442,R,3,20,14,NULL
8475690,NHL,TOR,D,Chris,Tanev,1989-12-20,"6' 3""",200,8,NULL,CAN,"Toronto, Ontario",NULL,8475690,R,0,0,2,NULL
8475683,NHL,TOR,G,Sergei,Bobrovsky,1988-09-20,"6' 2""",180,72,NULL,RUS,Novokuznetsk,NULL,8475683,L,0,0,0,0.91
8476932,NHL,TOR,G,Anthony,Stolarz,1994-01-20,"6' 6""",248,41,NULL,USA,"Edison, New Jersey",2012,8476932,L,0,0,0,0.91
8484388,NHL,UTA,L,Daniil,But,2005-02-15,"6' 5""",203,19,NULL,RUS,Yaroslavl,2023,8484388,R,3,8,7,NULL
8479619,NHL,UTA,L,Michael,Carcone,1996-05-19,"5' 9""",182,53,NULL,CAN,"Ajax, Ontario",NULL,8479619,L,16,22,31,NULL
8483431,NHL,UTA,C,Logan,Cooley,2004-05-04,"6' 0""",191,92,NULL,USA,"Pittsburgh, Pennsylvania",2022,8483431,L,24,28,43,NULL
8478474,NHL,UTA,L,Lawson,Crouse,1997-06-23,"6' 4""",214,67,NULL,CAN,"Mt. Brydges, Ontario",2015,8478474,L,24,46,44,NULL
8482699,NHL,UTA,R,Dylan,Guenther,2003-04-10,"6' 1""",191,11,NULL,CAN,"Edmonton, Alberta",2021,8482699,R,40,28,73,NULL
8480849,NHL,UTA,C,Barrett,Hayton,2000-06-09,"6' 1""",200,27,NULL,CAN,"Peterborough, Ontario",2018,8480849,L,10,54,25,NULL
8479656,NHL,UTA,C,Cam,Hebig,1997-01-21,"5' 10""",184,78,NULL,CAN,"Saskatoon, Saskatchewan",NULL,8479656,R,NULL,NULL,NULL,NULL
8479343,NHL,UTA,R,Clayton,Keller,1998-07-29,"5' 10""",175,9,NULL,USA,"Chesterfield, Missouri",2016,8479343,L,26,38,88,NULL
8475314,NHL,UTA,C,Anders,Lee,1990-07-03,"6' 3""",234,27,NULL,USA,"Edina, Minnesota",2009,8475314,L,19,44,42,NULL
8480855,NHL,UTA,C,Jack,McBain,2000-01-06,"6' 4""",219,22,NULL,CAN,"Toronto, Ontario",2018,8480855,L,9,84,25,NULL
8481827,NHL,UTA,L,Ben,McCartney,2001-07-13,"6' 0""",182,62,NULL,CAN,"Portage la Prairie, Manitoba",2020,8481827,L,0,4,0,NULL
8477070,NHL,UTA,C,Liam,O'Brien,1994-07-29,"6' 1""",215,38,NULL,CAN,"Halifax, Nova Scotia",NULL,8477070,L,3,43,4,NULL
8477951,NHL,UTA,C,Nick,Schmaltz,1996-02-23,"6' 0""",184,8,NULL,USA,"Madison, Wisconsin",2014,8477951,R,33,28,74,NULL
8478831,NHL,UTA,C,Kevin,Stenlund,1996-09-20,"6' 3""",213,82,NULL,SWE,Stockholm,2015,8478831,R,4,24,18,NULL
8479293,NHL,UTA,L,Brandon,Tanev,1991-12-31,"6' 0""",189,13,NULL,CAN,"Toronto, Ontario",NULL,8479293,L,0,50,3,NULL
8476389,NHL,UTA,C,Vincent,Trocheck,1993-07-11,"5' 11""",187,16,NULL,USA,"Pittsburgh, Pennsylvania",2011,8476389,R,16,64,53,NULL
8479977,NHL,UTA,R,Kailer,Yamamoto,1998-09-29,"5' 9""",178,56,NULL,USA,"Spokane, Washington",2017,8479977,R,13,14,23,NULL
8480084,NHL,UTA,D,Nick,DeSimone,1994-11-21,"6' 2""",194,57,NULL,USA,"East Amherst, New York",NULL,8480084,R,2,10,8,NULL
8483472,NHL,UTA,D,Maveric,Lamoureux,2004-01-13,"6' 6""",196,10,NULL,CAN,"Laval, Quebec",2022,8483472,R,0,2,1,NULL
8478507,NHL,UTA,D,John,Marino,1997-05-21,"6' 1""",200,6,NULL,USA,"North Easton, Massachusetts",2015,8478507,R,4,16,36,NULL
8479369,NHL,UTA,D,Andrew,Peeke,1998-03-17,"6' 3""",214,26,NULL,USA,"Parkland, Florida",2016,8479369,R,5,22,14,NULL
8477220,NHL,UTA,D,Nate,Schmidt,1991-07-16,"6' 0""",197,88,NULL,USA,"St. Cloud, Minnesota",NULL,8477220,L,5,22,22,NULL
8479410,NHL,UTA,D,Mikhail,Sergachev,1998-06-25,"6' 3""",212,98,NULL,RUS,Nizhnekamsk,2016,8479410,L,10,44,59,NULL
8484386,NHL,UTA,D,Dmitri,Simashev,2005-02-04,"6' 4""",198,26,NULL,RUS,Kostroma,2023,8484386,L,0,23,1,NULL
