playerID,sportCode,team_id,team_abbrev,team_name,positionCode,firstName,lastName,dateOfBirth,height,weight,number,college,birthCountry,birthCityState,draftYear,playerID,pointsPerGame,reboundsPerGame,assistsPerGame
3907498,NBA,22,POR,Trail Blazers,G,Matisse,Thybulle,1997-03-04,"6' 5""",202.0,4,Washington,USA,"Issaquah, WA",2019,3907498,NULL,NULL,NULL
4683935,NBA,22,POR,Trail Blazers,G,Blake,Wesley,2003-03-16,"6' 4""",190.0,1,Notre Dame,USA,"South Bend, IN",2023,4683935,NULL,NULL,NULL
4066211,NBA,22,POR,Trail Blazers,C,Robert,Williams III,1997-10-17,"6' 9""",249.0,35,Texas A&M,USA,"Shreveport, LA",2018,4066211,NULL,NULL,NULL
4706557,NBA,22,POR,Trail Blazers,G,Chris,Youngblood,2002-02-09,"6' 4""",221.0,11,Alabama,USA,"Tuscaloosa, AL",2026,4706557,NULL,NULL,NULL
4431679,NBA,23,SAC,Kings,PF,Precious,Achiuwa,1999-09-19,"6' 8""",243.0,9,Memphis,USA,"Queens, NY",2020,4431679,NULL,NULL,NULL
5142620,NBA,23,SAC,Kings,G,Darius,Acuff Jr.,2006-11-16,"6' 2""",186.0,5,Arkansas,USA,"Detroit, MI",2026,5142620,NULL,NULL,NULL
4433174,NBA,23,SAC,Kings,C,Dylan,Cardwell,2001-12-16,"6' 10""",255.0,32,Auburn,USA,"Augusta, GA",2026,4433174,NULL,NULL,NULL
4702384,NBA,23,SAC,Kings,G,Nique,Clifford,2002-02-09,"6' 5""",175.0,5,Colorado State,USA,"Colorado Springs, CO",2026,4702384,NULL,NULL,NULL
3914285,NBA,23,SAC,Kings,F,Drew,Eubanks,1997-02-01,"6' 10""",245.0,19,Oregon State,USA,"Troutdale, OR",2018,3914285,NULL,NULL,NULL
4683024,NBA,23,SAC,Kings,G,Killian,Hayes,2001-07-27,"6' 4""",195.0,3,NULL,USA,"Lakeland, FL",2020,4683024,NULL,NULL,NULL
4065732,NBA,23,SAC,Kings,F,De'Andre,Hunter,1997-12-02,"6' 7""",221.0,15,Virginia,USA,"Philadelphia, PA",2019,4065732,NULL,NULL,NULL
4917149,NBA,23,SAC,Kings,F,Alex,Karaban,2002-11-11,"6' 7""",225.0,33,UConn,USA,"Southborough, MA",2026,4917149,NULL,NULL,NULL
3064440,NBA,23,SAC,Kings,G,Zach,LaVine,1995-03-10,"6' 5""",200.0,8,UCLA,USA,"Seattle, WA",2014,3064440,NULL,NULL,NULL
2528588,NBA,23,SAC,Kings,F,Doug,McDermott,1992-01-03,"6' 7""",225.0,7,Creighton,USA,"Grand Forks, ND",2014,2528588,NULL,NULL,NULL
4066262,NBA,23,SAC,Kings,G,Malik,Monk,1998-02-04,"6' 3""",200.0,0,Kentucky,USA,"Lepanto, AR",2017,4066262,NULL,NULL,NULL
4594327,NBA,23,SAC,Kings,F,Keegan,Murray,2000-08-19,"6' 8""",225.0,13,Iowa,USA,"Cedar Rapids, IA",2023,4594327,NULL,NULL,NULL
4279318,NBA,23,SAC,Kings,G,Daeqwon,Plowden,1998-08-29,"6' 6""",216.0,29,Bowling Green,USA,"Philadelphia, PA",2025,4279318,NULL,NULL,NULL
4898371,NBA,23,SAC,Kings,C,Maxime,Raynaud,2003-04-07,"7' 1""",250.0,42,Stanford,France,Paris,2026,4898371,NULL,NULL,NULL
3155942,NBA,23,SAC,Kings,F,Domantas,Sabonis,1996-05-03,"6' 10""",240.0,11,Gonzaga,Lithuania,Kaunas,2016,3155942,NULL,NULL,NULL
5106058,NBA,23,SAC,Kings,G,Emanuel,Sharp,2004-03-07,"6' 3""",208.0,34,Houston,Israel,Tel Aviv,2026,5106058,NULL,NULL,NULL
4432117,NBA,23,SAC,Kings,G,Isaiah,Stevens,2000-11-01,"5' 11""",185.0,24,Colorado State,USA,"Allen, TX",2025,4432117,NULL,NULL,NULL
3468,NBA,23,SAC,Kings,G,Russell,Westbrook,1988-11-12,"6' 4""",200.0,18,UCLA,USA,"Long Beach, CA",2008,3468,NULL,NULL,NULL
6578,NBA,24,SA,Spurs,F,Harrison,Barnes,1992-05-30,"6' 7""",225.0,40,North Carolina,USA,"Ames, IA",2012,6578,NULL,NULL,NULL
6427,NBA,24,SA,Spurs,C,Bismack,Biyombo,1992-08-28,"6' 8""",255.0,18,NULL,Congo,Lubumbashi,2011,6427,NULL,NULL,NULL
5105337,NBA,24,SA,Spurs,F,Maliq,Brown,2003-11-15,"6' 9""",215.0,NULL,Duke,USA,"Culpeper, VA",2026,5105337,NULL,NULL,NULL
5061568,NBA,24,SA,Spurs,F,Carter,Bryant,2005-11-26,"6' 7""",220.0,11,Arizona,USA,"Riverside, CA",2026,5061568,NULL,NULL,NULL
4845367,NBA,24,SA,Spurs,G,Stephon,Castle,2004-11-01,"6' 6""",215.0,5,UConn,USA,"Covington, GA",2025,4845367,NULL,NULL,NULL
4592479,NBA,24,SA,Spurs,F,Julian,Champagnie,2001-06-29,"6' 7""",217.0,30,St. John's,USA,"Brooklyn, NY",2023,4592479,NULL,NULL,NULL
4066259,NBA,24,SA,Spurs,G,De'Aaron,Fox,1997-12-20,"6' 3""",185.0,4,Kentucky,USA,"Houston, TX",2017,4066259,NULL,NULL,NULL
5107968,NBA,24,SA,Spurs,G,Ja'Kobi,Gillespie,2004-03-10,"6' 1""",180.0,NULL,Tennessee,USA,"Greeneville, TN",2026,5107968,NULL,NULL,NULL
5037871,NBA,24,SA,Spurs,G,Dylan,Harper,2006-03-02,"6' 5""",215.0,2,Rutgers,USA,"Franklin Lakes, NJ",2026,5037871,NULL,NULL,NULL
6440,NBA,24,SA,Spurs,F,Tobias,Harris,1992-07-15,"6' 8""",226.0,NULL,Tennessee,USA,"Dix Hills, NY",2011,6440,NULL,NULL,NULL
4433618,NBA,24,SA,Spurs,F,Harrison,Ingram,2002-11-27,"6' 5""",230.0,55,North Carolina,USA,"Dallas, TX",2025,4433618,NULL,NULL,NULL
4395723,NBA,24,SA,Spurs,F,Keldon,Johnson,1999-10-11,"6' 5""",220.0,3,Kentucky,USA,"South Hill, VA",2019,4395723,NULL,NULL,NULL
4713010,NBA,24,SA,Spurs,F,David,Jones Garcia,2001-11-24,"6' 4""",210.0,25,Memphis,Dominican Republic,Santo Domingo,2026,4713010,NULL,NULL,NULL
3064560,NBA,24,SA,Spurs,C,Luke,Kornet,1995-07-15,"7' 1""",250.0,7,Vanderbilt,USA,"Lantana, TX",2017,3064560,NULL,NULL,NULL
3134916,NBA,24,SA,Spurs,G,Jordan,McLaughlin,1996-04-09,"6' 0""",185.0,0,USC,USA,"Etiwanda, CA",2019,3134916,NULL,NULL,NULL
4432872,NBA,24,SA,Spurs,F,Emanuel,Miller,2000-06-19,"6' 7""",215.0,14,TCU,Canada,"Scarborough, ON",2025,4432872,NULL,NULL,NULL
2489663,NBA,24,SA,Spurs,F,Kelly,Olynyk,1991-04-19,"7' 0""",240.0,8,Gonzaga,Canada,"Toronto, ON",2013,2489663,NULL,NULL,NULL
2488653,NBA,24,SA,Spurs,C,Mason,Plumlee,1990-03-05,"7' 0""",254.0,45,Duke,USA,"Fort Wayne, IN",2013,2488653,NULL,NULL,NULL
5101845,NBA,24,SA,Spurs,F,Jayden,Quaintance,2007-07-11,"6' 10""",255.0,NULL,Kentucky,USA,"Cleveland, OH",2026,5101845,NULL,NULL,NULL
5105809,NBA,24,SA,Spurs,C,Tarris,Reed Jr.,2003-08-05,"6' 10""",270.0,NULL,UConn,USA,"Saint Louis, MO",2026,5105809,NULL,NULL,NULL
4395630,NBA,24,SA,Spurs,G,Devin,Vassell,2000-08-23,"6' 5""",200.0,24,Florida State,USA,"Suwanee, GA",2020,4395630,NULL,NULL,NULL
4066317,NBA,24,SA,Spurs,F,Lindy,Waters III,1997-07-28,"6' 5""",210.0,43,Oklahoma State,USA,"Norman, OK",2022,4066317,NULL,NULL,NULL
5104157,NBA,24,SA,Spurs,F,Victor,Wembanyama,2004-01-04,"7' 4""",235.0,1,NULL,France,Paris,2024,5104157,NULL,NULL,NULL
2993874,NBA,28,TOR,Raptors,F,Kyle,Anderson,1993-09-20,"6' 8""",230.0,NULL,UCLA,USA,"Fairview, NJ",2014,2993874,NULL,NULL,NULL
4433134,NBA,28,TOR,Raptors,F,Scottie,Barnes,2001-08-01,"6' 8""",237.0,4,Florida State,USA,"West Palm Beach, FL",2022,4433134,NULL,NULL,NULL
4395625,NBA,28,TOR,Raptors,F,RJ,Barrett,2000-06-14,"6' 6""",214.0,9,Duke,Canada,"Toronto, ON",2019,4395625,NULL,NULL,NULL
4431893,NBA,28,TOR,Raptors,F,Jamison,Battle,2001-05-10,"6' 7""",220.0,77,Ohio State,USA,"Robbinsdale, MN",2025,4431893,NULL,NULL,NULL
4432737,NBA,28,TOR,Raptors,G,Jaden,Bradley,2003-09-14,"6' 3""",205.0,NULL,Arizona,USA,"Rochester, NY",2026,4432737,NULL,NULL,NULL
5149115,NBA,28,TOR,Raptors,F,Allen,Graves,2006-07-28,"6' 8""",225.0,NULL,Santa Clara,USA,"Ponchatoula, LA",2026,5149115,NULL,NULL,NULL
4590360,NBA,28,TOR,Raptors,G,Chucky,Hepburn,2003-02-09,"6' 0""",193.0,24,Louisville,USA,"Omaha, NE",2026,4590360,NULL,NULL,NULL
4431684,NBA,28,TOR,Raptors,F,Trayce,Jackson-Davis,2000-02-22,"6' 9""",245.0,32,Indiana,USA,"Greenwood, IN",2024,4431684,NULL,NULL,NULL
4067017,NBA,28,TOR,Raptors,G,A.J.,Lawson,2000-07-15,"6' 6""",179.0,0,South Carolina,Canada,"Brampton, ON",2023,4067017,NULL,NULL,NULL
6450,NBA,28,TOR,Raptors,F,Kawhi,Leonard,1991-06-29,"6' 6""",225.0,2,San Diego State,USA,"Los Angeles, CA",2011,6450,NULL,NULL,NULL
4702656,NBA,28,TOR,Raptors,G,Alijah,Martin,2001-12-26,"6' 2""",212.0,55,Florida,USA,"Summit, MS",2026,4702656,NULL,NULL,NULL
5093267,NBA,28,TOR,Raptors,F,Collin,Murray-Boyles,2005-06-10,"6' 7""",245.0,30,South Carolina,USA,"Columbia, SC",2026,5093267,NULL,NULL,NULL
3134908,NBA,28,TOR,Raptors,C,Jakob,Poeltl,1995-10-15,"7' 0""",253.0,19,Utah,Austria,Vienna,2016,3134908,NULL,NULL,NULL
4395724,NBA,28,TOR,Raptors,G,Immanuel,Quickley,1999-06-17,"6' 2""",190.0,5,Kentucky,USA,"Havre De Grace, MD",2020,4395724,NULL,NULL,NULL
4432241,NBA,28,TOR,Raptors,G,Jamal,Shead,2002-07-24,"6' 1""",200.0,23,Houston,USA,"Manor, TX",2025,4432241,NULL,NULL,NULL
4023,NBA,28,TOR,Raptors,G,Garrett,Temple,1986-05-08,"6' 5""",195.0,17,LSU,USA,"Baton Rouge, LA",2009,4023,NULL,NULL,NULL
4684272,NBA,28,TOR,Raptors,G,Ja'Kobe,Walter,2004-09-04,"6' 4""",180.0,14,Baylor,USA,"Mckinney, TX",2025,4684272,NULL,NULL,NULL
4433268,NBA,26,UTAH,Jazz,G,Trey,Alexander,2003-05-02,"6' 5""",185.0,23,Creighton,USA,"Oklahoma City, OK",2026,4433268,NULL,NULL,NULL
4873138,NBA,26,UTAH,Jazz,G,Ace,Bailey,2006-08-13,"6' 9""",200.0,19,Rutgers,USA,"Chattanooga, TN",2026,4873138,NULL,NULL,NULL
4683766,NBA,26,UTAH,Jazz,G,Isaiah,Collier,2004-10-08,"6' 4""",210.0,8,USC,USA,"Atlanta, GA",2025,4683766,NULL,NULL,NULL
4684793,NBA,26,UTAH,Jazz,F,Kyle,Filipowski,2003-11-07,"6' 11""",250.0,22,Duke,USA,"Westtown, NY",2025,4684793,NULL,NULL,NULL
4433627,NBA,26,UTAH,Jazz,G,Keyonte,George,2003-11-08,"6' 4""",185.0,3,Baylor,USA,"Lewisville, TX",2024,4433627,NULL,NULL,NULL
5176420,NBA,26,UTAH,Jazz,G,Hayden,Gray,2003-05-11,"6' 4""",190.0,3,UC San Diego,USA,"San Diego, CA",2026,5176420,NULL,NULL,NULL
4397449,NBA,26,UTAH,Jazz,G,Elijah,Harkless,2000-02-03,"6' 3""",195.0,16,UNLV,USA,"San Bernardino, CA",2025,4397449,NULL,NULL,NULL
4397077,NBA,26,UTAH,Jazz,C,Jaxson,Hayes,2000-05-23,"7' 0""",220.0,NULL,Texas,USA,"Norman, OK",2019,4397077,NULL,NULL,NULL
4396963,NBA,26,UTAH,Jazz,F,Blake,Hinson,1999-12-26,"6' 8""",230.0,2,Pittsburgh,USA,"Deltona, FL",2026,4396963,NULL,NULL,NULL
4277961,NBA,26,UTAH,Jazz,F,Jaren,Jackson Jr.,1999-09-15,"6' 10""",242.0,20,Michigan State,USA,"Plainfield, NJ",2018,4277961,NULL,NULL,NULL
3134932,NBA,26,UTAH,Jazz,G,John,Konchar,1996-03-22,"6' 5""",210.0,55,Purdue Fort Wayne,USA,"West Chicago, IL",2019,3134932,NULL,NULL,NULL
3449,NBA,26,UTAH,Jazz,F,Kevin,Love,1988-09-07,"6' 10""",251.0,42,UCLA,USA,"Santa Monica, CA",2008,3449,NULL,NULL,NULL
4066336,NBA,26,UTAH,Jazz,F,Lauri,Markkanen,1997-05-22,"7' 1""",240.0,23,Arizona,Finland,Jyvaskyla,2017,4066336,NULL,NULL,NULL
4898237,NBA,26,UTAH,Jazz,G,Bez,Mbeng,2002-05-02,"6' 4""",185.0,21,Yale,USA,"Potomac, MD",2026,4898237,NULL,NULL,NULL
3133602,NBA,26,UTAH,Jazz,G,Svi,Mykhailiuk,1997-06-10,"6' 7""",205.0,10,Kansas,Ukraine,Cherkasy,2018,3133602,NULL,NULL,NULL
3102530,NBA,26,UTAH,Jazz,C,Jusuf,Nurkic,1994-08-23,"6' 11""",290.0,30,NULL,Bosnia & Herzegovina,Tuzla,2014,3102530,NULL,NULL,NULL
4065663,NBA,26,UTAH,Jazz,G,Josh,Okogie,1998-09-01,"6' 4""",213.0,NULL,Georgia Tech,Nigeria,Lagos,2018,4065663,NULL,NULL,NULL
5041955,NBA,26,UTAH,Jazz,G,Darryn,Peterson,2007-01-17,"6' 5""",199.0,NULL,Kansas,USA,"Canton, OH",2026,5041955,NULL,NULL,NULL
5105839,NBA,26,UTAH,Jazz,F,Brice,Sensabaugh,2003-10-30,"6' 6""",235.0,28,Ohio State,USA,"Orlando, FL",2024,5105839,NULL,NULL,NULL
4432827,NBA,26,UTAH,Jazz,C,Oscar,Tshiebwe,1999-11-27,"6' 8""",255.0,34,Kentucky,Congo,Lubumbashi,2024,4432827,NULL,NULL,NULL
4895758,NBA,26,UTAH,Jazz,F,Cody,Williams,2004-11-20,"6' 8""",190.0,5,Colorado,USA,"Gilbert, AZ",2025,4895758,NULL,NULL,NULL
4278129,NBA,27,WSH,Wizards,C,Deandre,Ayton,1998-07-23,"7' 0""",252.0,NULL,Arizona,Bahamas,Nassau,2018,4278129,NULL,NULL,NULL
4395650,NBA,27,WSH,Wizards,F,Leaky,Black,1999-06-14,"6' 6""",209.0,12,North Carolina,USA,"Concord, NC",2025,4395650,NULL,NULL,NULL
4845374,NBA,27,WSH,Wizards,G,Bub,Carrington,2005-07-21,"6' 4""",190.0,7,Pittsburgh,USA,"Baltimore, MD",2025,4845374,NULL,NULL,NULL
4432907,NBA,27,WSH,Wizards,F,Justin,Champagnie,2001-06-29,"6' 6""",206.0,9,Pittsburgh,USA,"Brooklyn, NY",2022,4432907,NULL,NULL,NULL
4432173,NBA,27,WSH,Wizards,G,Sharife,Cooper,2001-06-11,"6' 0""",176.0,13,Auburn,USA,"Powder Springs, GA",2025,4432173,NULL,NULL,NULL
5104155,NBA,27,WSH,Wizards,G,Bilal,Coulibaly,2004-07-26,"6' 7""",195.0,0,NULL,NULL,NULL,2024,5104155,NULL,NULL,NULL
6583,NBA,27,WSH,Wizards,F,Anthony,Davis,1993-03-11,"6' 10""",253.0,23,Kentucky,USA,"Chicago, IL",2012,6583,NULL,NULL,NULL
5142718,NBA,27,WSH,Wizards,F,AJ,Dybantsa,2007-01-29,"6' 9""",217.0,NULL,BYU,USA,"Brockton, MA",2026,5142718,NULL,NULL,NULL
5174563,NBA,27,WSH,Wizards,F,Kyshawn,George,2003-12-12,"6' 8""",200.0,18,Miami,Switzerland,Monthey,2025,5174563,NULL,NULL,NULL
2581184,NBA,27,WSH,Wizards,F,Anthony,Gill,1992-10-17,"6' 7""",230.0,16,Virginia,USA,"High Point, NC",2020,2581184,NULL,NULL,NULL
5238230,NBA,27,WSH,Wizards,G,Tre,Johnson,2006-03-07,"6' 5""",190.0,12,Texas,USA,"Garland, TX",2026,5238230,NULL,NULL,NULL
6609,NBA,27,WSH,Wizards,F,Khris,Middleton,1991-08-12,"6' 7""",222.0,22,Texas A&M,USA,"Charleston, SC",2012,6609,NULL,NULL,NULL
5105841,NBA,27,WSH,Wizards,F,Felix,Okpara,2004-04-20,"6' 10""",237.0,NULL,Tennessee,Nigeria,Lagos,2026,5105841,NULL,NULL,NULL
4683742,NBA,27,WSH,Wizards,F,Julian,Reese,2003-06-30,"6' 9""",252.0,15,Maryland,USA,"Baltimore, MD",2026,4683742,NULL,NULL,NULL
5144126,NBA,27,WSH,Wizards,G,Will,Riley,2006-02-10,"6' 9""",180.0,27,Illinois,Canada,"Kitchener, ON",2026,5144126,NULL,NULL,NULL
5160992,NBA,27,WSH,Wizards,C,Alex,Sarr,2005-04-26,"7' 0""",205.0,20,NULL,NULL,NULL,2025,5160992,NULL,NULL,NULL
4997537,NBA,27,WSH,Wizards,F,Tristan,Vukcevic,2003-03-11,"7' 0""",220.0,00,NULL,Italy,Siena,2024,4997537,NULL,NULL,NULL
4606840,NBA,27,WSH,Wizards,G,Jamir,Watkins,2001-07-06,"6' 6""",210.0,5,Florida State,USA,"Trenton, NJ",2026,4606840,NULL,NULL,NULL
5105592,NBA,27,WSH,Wizards,F,Cam,Whitmore,2004-07-08,"6' 6""",230.0,1,Villanova,USA,"Odenton, MD",2024,5105592,NULL,NULL,NULL
4277905,NBA,27,WSH,Wizards,G,Trae,Young,1998-09-19,"6' 2""",164.0,3,Oklahoma,USA,"Lubbock, TX",2018,4277905,NULL,NULL,NULL
